# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "14" "-t" "exon" "-g" "gene_id" "-s" "1" "-a" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/refs/PC9.15/PC9.15_final.gtf" "-o" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/counts/counts_raw.txt" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_10_sample_2B.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_11_sample_2C.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_12_sample_2D.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_13_sample_2E.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_14_sample_2F.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_15_sample_2G.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_16_sample_2H.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_1_sample_1A.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_2_sample_1B.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_3_sample_1C.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_4_sample_1D.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_5_sample_1E.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_6_sample_1F.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_7_sample_1G.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_8_sample_1H.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_9_sample_2A.primary.bam" 
Geneid	Chr	Start	End	Strand	Length	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_10_sample_2B.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_11_sample_2C.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_12_sample_2D.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_13_sample_2E.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_14_sample_2F.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_15_sample_2G.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_16_sample_2H.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_1_sample_1A.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_2_sample_1B.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_3_sample_1C.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_4_sample_1D.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_5_sample_1E.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_6_sample_1F.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_7_sample_1G.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_8_sample_1H.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_9_sample_2A.primary.bam
PTI98_009167	CM057210.1;CM057210.1;CM057210.1	2452143;2452500;2452642	2452422;2452565;2453449	+;+;+	1154	1	4	0	1	0	0	64	28	0	0	0	6	2	19	3	2
PTI98_009168	CM057210.1;CM057210.1	2459332;2460533	2460476;2460655	-;-	1268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009169	CM057210.1;CM057210.1	2462530;2463073	2463052;2463283	-;-	734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009170	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2466394;2466544;2466662;2467389;2467608;2467780;2468589;2470326;2470684;2470804	2466488;2466609;2467338;2467553;2467729;2468441;2470282;2470633;2470743;2471363	+;+;+;+;+;+;+;+;+;+	4409	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0
PTI98_009171	CM057210.1	2471914	2474298	+	2385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009172	CM057210.1	2474348	2475465	+	1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009173	CM057210.1;CM057210.1;CM057210.1	2477856;2479029;2479672	2478981;2479620;2479854	-;-;-	1901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009174	CM057210.1;CM057210.1	2482892;2483475	2483421;2483987	+;+	1043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009175	CM057210.1;CM057210.1	2484609;2485382	2485333;2485714	-;-	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009176	CM057210.1;CM057210.1	2486322;2486483	2486421;2487422	+;+	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
PTI98_009177	CM057210.1	2492093	2493066	+	974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009178	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2492871;2493116;2493527;2493819	2493063;2493477;2493767;2494819	+;+;+;+	1797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009179	CM057210.1	2495433	2496688	-	1256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009180	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2496738;2496950;2497144;2497303	2496893;2497090;2497240;2497788	-;-;-;-	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009181	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2509559;2509801;2510022;2510317;2510469;2510715;2510955;2511529;2511722;2512036;2512226;2512398	2509750;2509971;2510267;2510421;2510666;2510894;2511482;2511666;2511976;2512170;2512307;2512657	+;+;+;+;+;+;+;+;+;+;+;+	2490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009182	CM057210.1;CM057210.1;CM057210.1	2512707;2513255;2513437	2513183;2513383;2513511	-;-;-	681	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
PTI98_009183	CM057210.1;CM057210.1	2521346;2522185	2522132;2522473	-;-	1076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009184	CM057210.1	2523658	2526398	+	2741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009185	CM057210.1;CM057210.1;CM057210.1	2529602;2530775;2531418	2530727;2531366;2531600	-;-;-	1901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009186	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2534523;2534673;2534791;2535518;2535737;2535909	2534617;2534738;2535467;2535682;2535858;2536556	+;+;+;+;+;+	1773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009187	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2536606;2536713;2537355;2538396;2539447	2536691;2537207;2538343;2539396;2540207	+;+;+;+;+	3332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009188	CM057210.1;CM057210.1;CM057210.1	2540620;2540831;2541093	2540644;2541039;2541970	+;+;+	1112	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
PTI98_009189	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2544947;2545596;2546169;2546319	2545518;2546112;2546235;2546331	-;-;-;-	1169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009190	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2556333;2557332;2558145;2558324;2558550;2558998;2559197;2559405;2559648;2560074;2560359	2557278;2558095;2558277;2558497;2558947;2559146;2559359;2559598;2560022;2560301;2560676	-;-;-;-;-;-;-;-;-;-;-	3842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009191	CM057210.1	2561412	2562210	+	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009192	CM057210.1	2562260	2563317	+	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009193	CM057210.1;CM057210.1;CM057210.1	2564352;2564637;2564856	2564587;2564807;2565331	+;+;+	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009194	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2565381;2565772;2566316;2566445	2565716;2565900;2566380;2567146	+;+;+;+	1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009195	CM057210.1	2574959	2576091	-	1133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009196	CM057210.1;CM057210.1	2576482;2576605	2576563;2579713	+;+	3191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009197	CM057210.1	2584022	2584875	+	854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009198	CM057210.1;CM057210.1;CM057210.1	2584925;2585386;2585635	2585320;2585464;2586470	+;+;+	1311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009199	CM057210.1;CM057210.1;CM057210.1	2589634;2590457;2590640	2590402;2590582;2590904	-;-;-	1160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009200	CM057210.1;CM057210.1;CM057210.1	2591400;2592020;2592303	2591961;2592256;2592462	-;-;-	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009201	CM057210.1;CM057210.1	2592512;2593063	2592995;2593759	-;-	1181	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
PTI98_009202	CM057210.1;CM057210.1;CM057210.1	2596696;2597077;2597254	2597028;2597191;2597803	+;+;+	998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009203	CM057210.1	2600608	2603348	+	2741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009204	CM057210.1;CM057210.1;CM057210.1	2606556;2607729;2608372	2607681;2608320;2608554	-;-;-	1901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009205	CM057210.1;CM057210.1	2611032;2611843	2611792;2612253	-;-	1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009206	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2612380;2614036;2614748;2614924;2615139;2615868;2615989	2613888;2614697;2614869;2615088;2615806;2615933;2616083	-;-;-;-;-;-;-	3287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009207	CM057210.1	2617800	2618968	-	1169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009208	CM057210.1	2619157	2620916	-	1760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009209	CM057210.1;CM057210.1	2620966;2621371	2621321;2622104	-;-	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009210	CM057210.1	2623465	2624864	+	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009211	CM057210.1	2624914	2625853	+	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009212	CM057210.1	2625903	2627488	+	1586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009213	CM057210.1;CM057210.1;CM057210.1	2642911;2644093;2644241	2644039;2644180;2644567	-;-;-	1544	0	0	0	0	2	3	10	0	0	0	0	2	0	3	0	0
PTI98_009214	CM057210.1;CM057210.1;CM057210.1	2644838;2644985;2645500	2644932;2645444;2646151	+;+;+	1207	0	8	4	0	19	6	268	45	5	0	0	10	4	42	29	0
PTI98_009215	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2646201;2646391;2646563;2647405;2647659	2646326;2646511;2647350;2647608;2648392	+;+;+;+;+	1973	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
PTI98_009216	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2648716;2648716;2649650;2649650;2650004;2650008	2649600;2649600;2649941;2649941;2650185;2650185	-;-;-;-;-;-	1359	0	0	4	0	7	10	82	74	0	0	1	3	11	28	5	0
PTI98_009217	CM057210.1;CM057210.1;CM057210.1	2650235;2650605;2650972	2650522;2650924;2651122	-;-;-	759	0	0	0	0	0	0	8	2	0	0	0	0	0	4	0	0
PTI98_009218	CM057210.1;CM057210.1;CM057210.1	2653093;2653760;2653954	2653694;2653902;2654194	-;-;-	986	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PTI98_009219	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2655895;2656344;2656491;2657672;2659686;2660290;2660505	2656263;2656442;2657615;2659632;2660232;2660431;2661351	+;+;+;+;+;+;+	5090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009220	CM057210.1	2661369	2663026	-	1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009221	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2663051;2663241;2663422;2663844	2663192;2663369;2663792;2664062	-;-;-;-	861	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
PTI98_009222	CM057210.1;CM057210.1	2664377;2664574	2664547;2665045	+;+	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009223	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2664821;2665529;2665626;2665737	2665479;2665576;2665685;2665822	-;-;-;-	853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009224	CM057210.1;CM057210.1;CM057210.1	2666214;2666494;2666656	2666432;2666607;2667230	+;+;+	908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009225	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2667908;2668042;2668288;2668663;2669217;2669444	2667988;2668235;2668605;2669060;2669393;2671112	+;+;+;+;+;+	2837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009226	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2671621;2672037;2672337;2672475;2672625;2672879;2673016;2673398	2671681;2672150;2672415;2672565;2672828;2672957;2673335;2674393	+;+;+;+;+;+;+;+	1944	0	17	3	0	9	11	353	98	14	0	14	0	6	88	5	1
PTI98_009227	CM057210.1;CM057210.1	2678431;2679450	2679423;2679571	-;-	1115	0	1	1	0	1	4	131	74	0	0	0	3	2	50	0	0
PTI98_009228	CM057210.1;CM057210.1;CM057210.1	2681424;2682273;2682461	2682218;2682433;2683290	+;+;+	1786	4	2	0	0	0	0	31	14	0	1	0	0	0	11	0	0
PTI98_009229	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2683340;2683654;2683971;2684153	2683605;2683907;2684074;2684683	+;+;+;+	1155	0	0	5	0	6	24	255	256	0	3	16	5	20	199	42	0
PTI98_009230	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2684552;2685359;2685643;2685874;2686064;2686288;2686511;2686786;2687411;2687535;2687697	2685306;2685589;2685813;2685987;2686230;2686458;2686724;2687355;2687472;2687636;2688151	-;-;-;-;-;-;-;-;-;-;-	3012	0	1	0	0	3	6	154	98	0	0	9	8	0	38	0	0
PTI98_009231	CM057210.1;CM057210.1;CM057210.1	2689542;2689767;2689975	2689547;2689933;2690783	+;+;+	982	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
PTI98_009232	CM057210.1;CM057210.1	2690833;2691386	2691328;2692226	+;+	1337	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
PTI98_009233	CM057210.1;CM057210.1	2692484;2692605	2692553;2693235	+;+	701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009234	CM057210.1;CM057210.1;CM057210.1	2693661;2694400;2694610	2694348;2694544;2694795	-;-;-	1019	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0
PTI98_009235	CM057210.1;CM057210.1	2696184;2696991	2696912;2697074	-;-	813	2	0	0	0	0	0	25	15	2	0	0	1	0	15	2	0
PTI98_009236	CM057210.1;CM057210.1;CM057210.1	2707238;2707932;2708112	2707871;2708057;2708151	-;-;-	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009237	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2715704;2715907;2716299;2717440;2717682;2718000	2715847;2716146;2717364;2717627;2717946;2718681	+;+;+;+;+;+	2585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009238	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2720433;2720583;2720710;2721428;2721647;2721819	2720527;2720648;2721377;2721592;2721768;2722466	+;+;+;+;+;+	1764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009239	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2722516;2722623;2723265;2724306;2725357	2722601;2723117;2724253;2725306;2726117	+;+;+;+;+	3332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009240	CM057210.1;CM057210.1	2729522;2730140	2730104;2730329	-;-	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009241	CM057210.1;CM057210.1	2731093;2731254	2731192;2732193	+;+	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009242	CM057210.1;CM057210.1	2733419;2734183	2734115;2734666	+;+	1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009243	CM057210.1;CM057210.1;CM057210.1	2734716;2734922;2735217	2734875;2735158;2735778	+;+;+	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009244	CM057210.1;CM057210.1;CM057210.1	2736276;2736598;2736778	2736540;2736723;2737546	+;+;+	1160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009245	CM057210.1	2738717	2739981	+	1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009246	CM057210.1	2751089	2752221	+	1133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009247	CM057210.1;CM057210.1	2755051;2755372	2755301;2755902	+;+	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009248	CM057210.1;CM057210.1;CM057210.1	2764016;2765140;2765468	2765090;2765411;2766627	+;+;+	2507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009249	CM057210.1;CM057210.1;CM057210.1	2767048;2767168;2767265	2767115;2767212;2767849	+;+;+	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009250	CM057210.1;CM057210.1;CM057210.1	2768503;2768986;2769502	2768933;2769453;2769855	+;+;+	1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009251	CM057210.1	2769905	2771766	+	1862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009252	CM057210.1;CM057210.1;CM057210.1	2778134;2778908;2779149	2778853;2779099;2780166	+;+;+	1930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009253	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2779912;2780578;2780742;2780965	2780524;2780697;2780918;2781342	-;-;-;-	1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009254	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2782198;2782471;2782590;2782860	2782423;2782539;2782805;2783721	+;+;+;+	1373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009255	CM057210.1;CM057210.1;CM057210.1	2784243;2784459;2784678	2784406;2784626;2784690	+;+;+	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009256	CM057210.1;CM057210.1	2784738;2784886	2784829;2785488	+;+	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009257	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2790415;2790626;2791004;2791306;2791538;2791668;2791835	2790573;2790949;2791250;2791483;2791617;2791785;2792390	+;+;+;+;+;+;+	1662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009258	CM057210.1	2792437	2794154	+	1718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009259	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2796356;2796601;2798382;2798914;2799705	2796427;2798330;2798866;2799647;2800011	+;+;+;+;+	3328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009260	CM057210.1	2800061	2801157	+	1097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009261	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2802134;2803006;2803353;2803519;2803745;2803948	2802951;2803299;2803469;2803695;2803890;2804176	-;-;-;-;-;-	1781	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PTI98_009262	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2804226;2804711;2805055;2805221;2805444;2805868	2804663;2805004;2805168;2805391;2805814;2805931	-;-;-;-;-;-	1452	0	0	0	0	0	0	0	0	0	0	0	14	4	0	0	0
PTI98_009263	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2807071;2807215;2807360;2807877;2808138;2809439;2809571;2809770;2810007;2810297;2810581;2811452;2811699;2811823;2812112;2812623;2812897;2813106;2813292	2807159;2807308;2807824;2808086;2809391;2809491;2809716;2809957;2810245;2810529;2811004;2811645;2811767;2812047;2812395;2812845;2813038;2813242;2814132	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5510	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009264	CM057210.1	2814437	2814976	+	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009265	CM057210.1	2815026	2816471	+	1446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009266	CM057210.1;CM057210.1	2816521;2816928	2816874;2817436	+;+	863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009267	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2819361;2819574;2819849;2820071	2819524;2819750;2820023;2820642	+;+;+;+	1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009268	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2821809;2822088;2822209;2822479	2822037;2822156;2822433;2823343	+;+;+;+	1388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009269	CM057210.1	2828621	2829696	+	1076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009270	CM057210.1;CM057210.1;CM057210.1	2829746;2829884;2829998	2829828;2829941;2830785	+;+;+	929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009271	CM057210.1;CM057210.1;CM057210.1	2832741;2833682;2833766	2833666;2833708;2833849	-;-;-	1037	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0
PTI98_009272	CM057210.1	2837205	2837508	+	304	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
PTI98_009273	CM057210.1	2837558	2838441	+	884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009274	CM057210.1;CM057210.1	2838729;2838998	2838974;2839563	+;+	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009275	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2841039;2841377;2841649;2841852;2842120	2841324;2841584;2841779;2842001;2842508	+;+;+;+;+	1164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009276	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2842558;2842860;2843075;2843174	2842807;2843021;2843121;2844335	+;+;+;+	1621	0	1	0	0	2	1	380	125	1	0	45	5	3	8	5	0
PTI98_009277	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2850826;2851742;2852124;2852251	2851682;2852057;2852176;2852350	-;-;-;-	1326	0	15	1	0	0	0	20	10	0	0	0	10	3	0	0	0
PTI98_009278	CM057210.1	2854550	2855668	-	1119	0	0	0	0	0	0	15	13	0	0	3	0	0	2	3	0
PTI98_009279	CM057210.1	2855718	2856001	-	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009280	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2856612;2857109;2857308;2857462;2857629;2858074;2858271;2858438	2857054;2857253;2857412;2857560;2858013;2858208;2858334;2859222	+;+;+;+;+;+;+;+	2161	8	13	0	0	1	0	28	11	0	1	2	5	6	6	5	0
PTI98_009281	CM057210.1;CM057210.1	2859170;2861192	2861141;2861332	-;-	2113	0	0	1	0	0	1	63	8	0	0	0	0	0	6	0	0
PTI98_009282	CM057210.1;CM057210.1;CM057210.1;CM057210.1	2861382;2862511;2862802;2863154	2862455;2862722;2862877;2863250	-;-;-;-	1459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_009283	CM057210.1;CM057210.1;CM057210.1	2863552;2864534;2864725	2864433;2864646;2865514	-;-;-	1785	0	0	0	0	0	0	16	16	0	0	1	0	0	4	0	4
PTI98_009284	CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1;CM057210.1	2866768;2867478;2868308;2868500;2868706;2869617	2867416;2868255;2868443;2868647;2869560;2869824	-;-;-;-;-;-	2774	0	0	0	0	0	0	30	19	0	0	0	0	0	2	0	0
PTI98_009285	CM057210.1;CM057210.1;CM057210.1	2871596;2871987;2872071	2871826;2872017;2872730	+;+;+	922	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PTI98_009286	CM057210.1;CM057210.1	2872299;2874451	2874398;2874606	-;-	2256	0	0	0	0	0	0	56	1	0	0	0	1	3	0	3	0
