gene_id	protein_id	ontology	term_id	term_name
AAD021_012245	KAN1693044.1	GO_BP	GO:0002188	translation reinitiation
AAD021_012245	KAN1693044.1	GO_BP	GO:0006413	translational initiation
AAD021_012245	KAN1693044.1	GO_BP	GO:0006415	translational termination
AAD021_012247	KAN1693046.1	GO_CC	GO:0000329	fungal-type vacuole membrane
AAD021_012247	KAN1693046.1	GO_MF	GO:0015185	gamma-aminobutyric acid transmembrane transporter activity
AAD021_012247	KAN1693046.1	GO_MF	GO:0015495	gamma-aminobutyric acid:proton symporter activity
AAD021_012247	KAN1693046.1	GO_MF	GO:0015489	putrescine transmembrane transporter activity
AAD021_012247	KAN1693046.1	GO_BP	GO:0015812	gamma-aminobutyric acid transport
AAD021_012247	KAN1693046.1	GO_BP	GO:0015847	putrescine transport
AAD021_012247	KAN1693046.1	GO_BP	GO:0055085	transmembrane transport
AAD021_012248	KAN1693047.1	GO_CC	GO:0016020	membrane
AAD021_012248	KAN1693047.1	GO_MF	GO:0020037	heme binding
AAD021_012248	KAN1693047.1	GO_MF	GO:0005506	iron ion binding
AAD021_012248	KAN1693047.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_012248	KAN1693047.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_012248	KAN1693047.1	GO_BP	GO:0016114	terpenoid biosynthetic process
AAD021_012252	KAN1693051.1	GO_CC	GO:0016020	membrane
AAD021_012252	KAN1693051.1	GO_MF	GO:0020037	heme binding
AAD021_012252	KAN1693051.1	GO_MF	GO:0005506	iron ion binding
AAD021_012252	KAN1693051.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_012252	KAN1693051.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_012253	KAN1693052.1	GO_CC	GO:0016020	membrane
AAD021_012253	KAN1693052.1	GO_MF	GO:0020037	heme binding
AAD021_012253	KAN1693052.1	GO_MF	GO:0005506	iron ion binding
AAD021_012253	KAN1693052.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_012253	KAN1693052.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_012275	KAN1693073.1	GO_MF	GO:0008171	O-methyltransferase activity
AAD021_012275	KAN1693073.1	GO_MF	GO:0046983	protein dimerization activity
AAD021_012275	KAN1693073.1	GO_BP	GO:0046274	lignin catabolic process
AAD021_012275	KAN1693073.1	GO_BP	GO:0032259	methylation
AAD021_012285	KAN1693083.1	GO_MF	GO:0071949	FAD binding
AAD021_012285	KAN1693083.1	GO_MF	GO:0016491	oxidoreductase activity
AAD021_012285	KAN1693083.1	GO_MF	GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
AAD021_012286	KAN1693084.1	GO_MF	GO:0008171	O-methyltransferase activity
AAD021_012286	KAN1693084.1	GO_MF	GO:0046983	protein dimerization activity
AAD021_012286	KAN1693084.1	GO_BP	GO:0046274	lignin catabolic process
AAD021_012286	KAN1693084.1	GO_BP	GO:0032259	methylation
AAD021_012291	KAN1693089.1	GO_MF	GO:0071949	FAD binding
AAD021_012291	KAN1693089.1	GO_MF	GO:0016491	oxidoreductase activity
AAD021_012291	KAN1693089.1	GO_MF	GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
AAD021_012292	KAN1693090.1	GO_MF	GO:0008171	O-methyltransferase activity
AAD021_012292	KAN1693090.1	GO_MF	GO:0046983	protein dimerization activity
AAD021_012292	KAN1693090.1	GO_BP	GO:0046274	lignin catabolic process
AAD021_012292	KAN1693090.1	GO_BP	GO:0032259	methylation
AAD021_012293	KAN1693091.1	GO_MF	GO:0008171	O-methyltransferase activity
AAD021_012293	KAN1693091.1	GO_MF	GO:0046983	protein dimerization activity
AAD021_012293	KAN1693091.1	GO_BP	GO:0046274	lignin catabolic process
AAD021_012293	KAN1693091.1	GO_BP	GO:0032259	methylation
AAD021_012294	KAN1693092.1	GO_MF	GO:0071949	FAD binding
AAD021_012294	KAN1693092.1	GO_MF	GO:0016491	oxidoreductase activity
AAD021_012294	KAN1693092.1	GO_MF	GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
AAD021_012295	KAN1693093.1	GO_MF	GO:0008171	O-methyltransferase activity
AAD021_012295	KAN1693093.1	GO_MF	GO:0046983	protein dimerization activity
AAD021_012295	KAN1693093.1	GO_BP	GO:0046274	lignin catabolic process
AAD021_012295	KAN1693093.1	GO_BP	GO:0032259	methylation
AAD021_012297	KAN1693095.1	GO_CC	GO:0016020	membrane
AAD021_012297	KAN1693095.1	GO_MF	GO:0020037	heme binding
AAD021_012297	KAN1693095.1	GO_MF	GO:0005506	iron ion binding
AAD021_012297	KAN1693095.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_012297	KAN1693095.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_012301	KAN1693099.1	GO_CC	GO:0005775	vacuolar lumen
AAD021_012301	KAN1693099.1	GO_CC	GO:0005773	vacuole
AAD021_012301	KAN1693099.1	GO_MF	GO:0071949	FAD binding
AAD021_012301	KAN1693099.1	GO_MF	GO:0016491	oxidoreductase activity
AAD021_012301	KAN1693099.1	GO_BP	GO:0140723	patulin biosynthetic process
AAD021_012302	KAN1693100.1	GO_CC	GO:0016020	membrane
AAD021_012302	KAN1693100.1	GO_MF	GO:0020037	heme binding
AAD021_012302	KAN1693100.1	GO_MF	GO:0005506	iron ion binding
AAD021_012302	KAN1693100.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_012302	KAN1693100.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_012304	KAN1693102.1	GO_CC	GO:0016020	membrane
AAD021_012304	KAN1693102.1	GO_MF	GO:0020037	heme binding
AAD021_012304	KAN1693102.1	GO_MF	GO:0005506	iron ion binding
AAD021_012304	KAN1693102.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_012304	KAN1693102.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_012306	KAN1693104.1	GO_CC	GO:0005737	cytoplasm
AAD021_012306	KAN1693104.1	GO_CC	GO:0005829	cytosol
AAD021_012306	KAN1693104.1	GO_CC	GO:0005634	nucleus
AAD021_012306	KAN1693104.1	GO_MF	GO:0008106	alcohol dehydrogenase (NADP+) activity
AAD021_012306	KAN1693104.1	GO_MF	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors
AAD021_012309	KAN1693107.1	GO_MF	GO:0008171	O-methyltransferase activity
AAD021_012309	KAN1693107.1	GO_MF	GO:0046983	protein dimerization activity
AAD021_012309	KAN1693107.1	GO_BP	GO:0046274	lignin catabolic process
AAD021_012309	KAN1693107.1	GO_BP	GO:0032259	methylation
AAD021_012310	KAN1693108.1	GO_MF	GO:0008171	O-methyltransferase activity
AAD021_012310	KAN1693108.1	GO_MF	GO:0046983	protein dimerization activity
AAD021_012310	KAN1693108.1	GO_BP	GO:0046274	lignin catabolic process
AAD021_012310	KAN1693108.1	GO_BP	GO:0032259	methylation
AAD021_012311	KAN1693109.1	GO_MF	GO:0071949	FAD binding
AAD021_012311	KAN1693109.1	GO_MF	GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
AAD021_012329	KAN1693127.1	GO_CC	GO:0016020	membrane
AAD021_012329	KAN1693127.1	GO_MF	GO:0020037	heme binding
AAD021_012329	KAN1693127.1	GO_MF	GO:0005506	iron ion binding
AAD021_012329	KAN1693127.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_012329	KAN1693127.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_012329	KAN1693127.1	GO_BP	GO:0016114	terpenoid biosynthetic process
AAD021_012331	KAN1693129.1	GO_CC	GO:0016020	membrane
AAD021_012331	KAN1693129.1	GO_MF	GO:0020037	heme binding
AAD021_012331	KAN1693129.1	GO_MF	GO:0005506	iron ion binding
AAD021_012331	KAN1693129.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_012331	KAN1693129.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_012335	KAN1693133.1	GO_CC	GO:0000785	chromatin
AAD021_012335	KAN1693133.1	GO_CC	GO:0005730	nucleolus
AAD021_012335	KAN1693133.1	GO_MF	GO:0003755	peptidyl-prolyl cis-trans isomerase activity
AAD021_012347	KAN1693145.1	GO_MF	GO:0008061	chitin binding
AAD021_012347	KAN1693145.1	GO_MF	GO:0008843	endochitinase activity
AAD021_012347	KAN1693145.1	GO_BP	GO:0006032	chitin catabolic process
AAD021_012347	KAN1693145.1	GO_BP	GO:0000272	polysaccharide catabolic process
AAD021_012352	KAN1693149.1	GO_CC	GO:0032153	cell division site
AAD021_012352	KAN1693149.1	GO_CC	GO:0051286	cell tip
AAD021_012352	KAN1693149.1	GO_CC	GO:0005829	cytosol
AAD021_012352	KAN1693149.1	GO_CC	GO:0090443	FAR/SIN/STRIPAK complex
AAD021_012352	KAN1693149.1	GO_CC	GO:0044732	mitotic spindle pole body
AAD021_012352	KAN1693149.1	GO_CC	GO:0005634	nucleus
AAD021_012352	KAN1693149.1	GO_MF	GO:0140475	spindle pole body anchor activity
AAD021_012352	KAN1693149.1	GO_BP	GO:0031030	negative regulation of septation initiation signaling
AAD021_012354	KAN1693151.1	GO_CC	GO:0005829	cytosol
AAD021_012354	KAN1693151.1	GO_CC	GO:0010008	endosome membrane
AAD021_012354	KAN1693151.1	GO_CC	GO:0000329	fungal-type vacuole membrane
AAD021_012354	KAN1693151.1	GO_CC	GO:0034045	phagophore assembly site membrane
AAD021_012354	KAN1693151.1	GO_MF	GO:0080025	phosphatidylinositol-3,5-bisphosphate binding
AAD021_012354	KAN1693151.1	GO_MF	GO:0032266	phosphatidylinositol-3-phosphate binding
AAD021_012354	KAN1693151.1	GO_MF	GO:0030674	protein-macromolecule adaptor activity
AAD021_012354	KAN1693151.1	GO_BP	GO:0000422	autophagy of mitochondrion
AAD021_012354	KAN1693151.1	GO_BP	GO:0061723	glycophagy
AAD021_012354	KAN1693151.1	GO_BP	GO:0044804	nucleophagy
AAD021_012354	KAN1693151.1	GO_BP	GO:0000425	pexophagy
AAD021_012354	KAN1693151.1	GO_BP	GO:0034497	protein localization to phagophore assembly site
AAD021_012354	KAN1693151.1	GO_BP	GO:0015031	protein transport
AAD021_012359	KAN1694041.1	GO_CC	GO:0005743	mitochondrial inner membrane
AAD021_012359	KAN1694041.1	GO_CC	GO:0005739	mitochondrion
AAD021_012359	KAN1694041.1	GO_CC	GO:0005634	nucleus
AAD021_012359	KAN1694041.1	GO_MF	GO:0004177	aminopeptidase activity
AAD021_012359	KAN1694041.1	GO_MF	GO:0030145	manganese ion binding
AAD021_012359	KAN1694041.1	GO_MF	GO:0070006	metalloaminopeptidase activity
AAD021_012359	KAN1694041.1	GO_BP	GO:0016485	protein processing
AAD021_012359	KAN1694041.1	GO_BP	GO:0050821	protein stabilization
AAD021_012359	KAN1694041.1	GO_BP	GO:0006508	proteolysis
AAD021_012361	KAN1694043.1	GO_CC	GO:0005743	mitochondrial inner membrane
AAD021_012361	KAN1694043.1	GO_MF	GO:0015187	glycine transmembrane transporter activity
AAD021_012361	KAN1694043.1	GO_BP	GO:1904983	glycine import into mitochondrion
AAD021_012362	KAN1694044.1	GO_CC	GO:0005814	centriole
AAD021_012362	KAN1694044.1	GO_CC	GO:0097542	ciliary tip
AAD021_012362	KAN1694044.1	GO_CC	GO:0005929	cilium
AAD021_012362	KAN1694044.1	GO_CC	GO:0005737	cytoplasm
AAD021_012362	KAN1694044.1	GO_CC	GO:0005829	cytosol
AAD021_012362	KAN1694044.1	GO_CC	GO:0005739	mitochondrion
AAD021_012362	KAN1694044.1	GO_CC	GO:0030016	myofibril
AAD021_012362	KAN1694044.1	GO_CC	GO:0016363	nuclear matrix
AAD021_012362	KAN1694044.1	GO_CC	GO:0005654	nucleoplasm
AAD021_012362	KAN1694044.1	GO_CC	GO:0005634	nucleus
AAD021_012362	KAN1694044.1	GO_CC	GO:0000932	P-body
AAD021_012362	KAN1694044.1	GO_CC	GO:0033011	perinuclear theca
AAD021_012362	KAN1694044.1	GO_CC	GO:0000502	proteasome complex
AAD021_012362	KAN1694044.1	GO_CC	GO:0005839	proteasome core complex
AAD021_012362	KAN1694044.1	GO_CC	GO:0019773	proteasome core complex, alpha-subunit complex
AAD021_012362	KAN1694044.1	GO_CC	GO:0005840	ribosome
AAD021_012362	KAN1694044.1	GO_CC	GO:0030017	sarcomere
AAD021_012362	KAN1694044.1	GO_CC	GO:0097229	sperm end piece
AAD021_012362	KAN1694044.1	GO_CC	GO:0120238	sperm glycocalyx
AAD021_012362	KAN1694044.1	GO_CC	GO:0120212	sperm head-tail coupling apparatus
AAD021_012362	KAN1694044.1	GO_CC	GO:0097225	sperm midpiece
AAD021_012362	KAN1694044.1	GO_CC	GO:0097228	sperm principal piece
AAD021_012362	KAN1694044.1	GO_MF	GO:0051059	NF-kappaB binding
AAD021_012362	KAN1694044.1	GO_MF	GO:0003723	RNA binding
AAD021_012362	KAN1694044.1	GO_BP	GO:0043123	positive regulation of canonical NF-kappaB signal transduction
AAD021_012362	KAN1694044.1	GO_BP	GO:0010498	proteasomal protein catabolic process
AAD021_012362	KAN1694044.1	GO_BP	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
AAD021_012362	KAN1694044.1	GO_BP	GO:0051603	proteolysis involved in protein catabolic process
AAD021_012362	KAN1694044.1	GO_BP	GO:0050727	regulation of inflammatory response
AAD021_012362	KAN1694044.1	GO_BP	GO:0061136	regulation of proteasomal protein catabolic process
AAD021_012362	KAN1694044.1	GO_BP	GO:0006979	response to oxidative stress
AAD021_012362	KAN1694044.1	GO_BP	GO:0007519	skeletal muscle tissue development
AAD021_012363	KAN1694045.1	GO_CC	GO:0000785	chromatin
AAD021_012363	KAN1694045.1	GO_CC	GO:0005634	nucleus
AAD021_012363	KAN1694045.1	GO_CC	GO:0005666	RNA polymerase III complex
AAD021_012363	KAN1694045.1	GO_MF	GO:0003677	DNA binding
AAD021_012363	KAN1694045.1	GO_MF	GO:0003899	DNA-directed RNA polymerase activity
AAD021_012363	KAN1694045.1	GO_MF	GO:0046872	metal ion binding
AAD021_012363	KAN1694045.1	GO_BP	GO:0006386	termination of RNA polymerase III transcription
AAD021_012363	KAN1694045.1	GO_BP	GO:0006384	transcription initiation at RNA polymerase III promoter
AAD021_012363	KAN1694045.1	GO_BP	GO:0042797	tRNA transcription by RNA polymerase III
AAD021_012364	KAN1694046.1	GO_MF	GO:0003824	catalytic activity
AAD021_012367	KAN1694049.1	GO_MF	GO:0010181	FMN binding
AAD021_012367	KAN1694049.1	GO_MF	GO:0003959	NADPH dehydrogenase activity
AAD021_012367	KAN1694049.1	GO_BP	GO:0035835	indole alkaloid biosynthetic process
AAD021_012368	KAN1694050.1	GO_CC	GO:0000785	chromatin
AAD021_012368	KAN1694050.1	GO_CC	GO:0005634	nucleus
AAD021_012368	KAN1694050.1	GO_MF	GO:0005524	ATP binding
AAD021_012368	KAN1694050.1	GO_MF	GO:0016887	ATP hydrolysis activity
AAD021_012368	KAN1694050.1	GO_MF	GO:0140665	ATP-dependent H3-H4 histone complex chaperone activity
AAD021_012368	KAN1694050.1	GO_MF	GO:0003682	chromatin binding
AAD021_012368	KAN1694050.1	GO_MF	GO:0042393	histone binding
AAD021_012368	KAN1694050.1	GO_BP	GO:0006334	nucleosome assembly
AAD021_012368	KAN1694050.1	GO_BP	GO:0006337	nucleosome disassembly
AAD021_012368	KAN1694050.1	GO_BP	GO:0045815	transcription initiation-coupled chromatin remodeling
AAD021_012370	KAN1694052.1	GO_CC	GO:0005759	mitochondrial matrix
AAD021_012370	KAN1694052.1	GO_CC	GO:0005739	mitochondrion
AAD021_012370	KAN1694052.1	GO_MF	GO:0003995	acyl-CoA dehydrogenase activity
AAD021_012370	KAN1694052.1	GO_MF	GO:0009055	electron transfer activity
AAD021_012370	KAN1694052.1	GO_MF	GO:0050660	flavin adenine dinucleotide binding
AAD021_012370	KAN1694052.1	GO_MF	GO:0042802	identical protein binding
AAD021_012370	KAN1694052.1	GO_MF	GO:0003853	short-chain 2-methyl fatty acyl-CoA dehydrogenase activity
AAD021_012370	KAN1694052.1	GO_MF	GO:0016937	short-chain fatty acyl-CoA dehydrogenase activity
AAD021_012370	KAN1694052.1	GO_BP	GO:0006637	acyl-CoA metabolic process
AAD021_012370	KAN1694052.1	GO_BP	GO:0006635	fatty acid beta-oxidation
AAD021_012370	KAN1694052.1	GO_BP	GO:0006631	fatty acid metabolic process
AAD021_012370	KAN1694052.1	GO_BP	GO:0006550	L-isoleucine catabolic process
AAD021_012373	KAN1694055.1	GO_CC	GO:0005829	cytosol
AAD021_012373	KAN1694055.1	GO_CC	GO:0042645	mitochondrial nucleoid
AAD021_012373	KAN1694055.1	GO_CC	GO:0005739	mitochondrion
AAD021_012373	KAN1694055.1	GO_MF	GO:0051539	4 iron, 4 sulfur cluster binding
AAD021_012373	KAN1694055.1	GO_MF	GO:0003994	aconitate hydratase activity
AAD021_012373	KAN1694055.1	GO_MF	GO:0003690	double-stranded DNA binding
AAD021_012373	KAN1694055.1	GO_MF	GO:0046872	metal ion binding
AAD021_012373	KAN1694055.1	GO_MF	GO:0003729	mRNA binding
AAD021_012373	KAN1694055.1	GO_MF	GO:0003697	single-stranded DNA binding
AAD021_012373	KAN1694055.1	GO_BP	GO:0019878	L-lysine biosynthetic process via aminoadipic acid
AAD021_012373	KAN1694055.1	GO_BP	GO:0006099	tricarboxylic acid cycle
AAD021_012374	KAN1694056.1	GO_MF	GO:0010181	FMN binding
AAD021_012374	KAN1694056.1	GO_MF	GO:0003959	NADPH dehydrogenase activity
AAD021_012374	KAN1694056.1	GO_BP	GO:0035835	indole alkaloid biosynthetic process
AAD021_012375	KAN1694057.1	GO_CC	GO:0005576	extracellular region
AAD021_012375	KAN1694057.1	GO_CC	GO:0009277	fungal-type cell wall
AAD021_012375	KAN1694057.1	GO_MF	GO:0005199	structural constituent of cell wall
AAD021_012377	KAN1694059.1	GO_CC	GO:0005737	cytoplasm
AAD021_012377	KAN1694059.1	GO_CC	GO:0005739	mitochondrion
AAD021_012377	KAN1694059.1	GO_MF	GO:0005525	GTP binding
AAD021_012377	KAN1694059.1	GO_MF	GO:0003924	GTPase activity
AAD021_012377	KAN1694059.1	GO_MF	GO:0046872	metal ion binding
AAD021_012377	KAN1694059.1	GO_BP	GO:0048568	embryonic organ development
AAD021_012377	KAN1694059.1	GO_BP	GO:0070143	mitochondrial alanyl-tRNA aminoacylation
AAD021_012377	KAN1694059.1	GO_BP	GO:0070153	mitochondrial leucyl-tRNA aminoacylation
AAD021_012377	KAN1694059.1	GO_BP	GO:0070154	mitochondrial lysyl-tRNA aminoacylation
AAD021_012377	KAN1694059.1	GO_BP	GO:0070155	mitochondrial methionyl-tRNA aminoacylation
AAD021_012377	KAN1694059.1	GO_BP	GO:0070900	mitochondrial tRNA modification
AAD021_012377	KAN1694059.1	GO_BP	GO:0070899	mitochondrial tRNA wobble uridine modification
AAD021_012377	KAN1694059.1	GO_BP	GO:0070183	mitochondrial tryptophanyl-tRNA aminoacylation
AAD021_012377	KAN1694059.1	GO_BP	GO:0070184	mitochondrial tyrosyl-tRNA aminoacylation
AAD021_012377	KAN1694059.1	GO_BP	GO:0030488	tRNA methylation
AAD021_012377	KAN1694059.1	GO_BP	GO:0036416	tRNA stabilization
AAD021_012377	KAN1694059.1	GO_BP	GO:0002098	tRNA wobble uridine modification
AAD021_012378	KAN1694060.1	GO_CC	GO:0005955	calcineurin complex
AAD021_012378	KAN1694060.1	GO_MF	GO:0005509	calcium ion binding
AAD021_012378	KAN1694060.1	GO_MF	GO:0004723	calcium-dependent protein serine/threonine phosphatase activity
AAD021_012378	KAN1694060.1	GO_MF	GO:0008597	calcium-dependent protein serine/threonine phosphatase regulator activity
AAD021_012378	KAN1694060.1	GO_MF	GO:0019902	phosphatase binding
AAD021_012378	KAN1694060.1	GO_BP	GO:0097720	calcineurin-mediated signaling
AAD021_012378	KAN1694060.1	GO_BP	GO:0071444	cellular response to pheromone
AAD021_012378	KAN1694060.1	GO_BP	GO:0000747	conjugation with cellular fusion
AAD021_012378	KAN1694060.1	GO_BP	GO:0006873	intracellular monoatomic ion homeostasis
AAD021_012381	KAN1694063.1	GO_CC	GO:0005886	plasma membrane
AAD021_012381	KAN1694063.1	GO_MF	GO:0022857	transmembrane transporter activity
AAD021_012382	KAN1694064.1	GO_CC	GO:0000785	chromatin
AAD021_012382	KAN1694064.1	GO_CC	GO:0000781	chromosome, telomeric region
AAD021_012382	KAN1694064.1	GO_CC	GO:0005829	cytosol
AAD021_012382	KAN1694064.1	GO_CC	GO:0005634	nucleus
AAD021_012382	KAN1694064.1	GO_CC	GO:0048188	Set1C/COMPASS complex
AAD021_012382	KAN1694064.1	GO_BP	GO:0031509	subtelomeric heterochromatin formation
AAD021_012382	KAN1694064.1	GO_BP	GO:0045815	transcription initiation-coupled chromatin remodeling
AAD021_012383	KAN1694065.1	GO_CC	GO:0005615	extracellular space
AAD021_012383	KAN1694065.1	GO_MF	GO:0004031	aldehyde oxidase activity
AAD021_012383	KAN1694065.1	GO_BP	GO:0050665	hydrogen peroxide biosynthetic process
AAD021_012386	KAN1694068.1	GO_MF	GO:0004301	epoxide hydrolase activity
AAD021_012386	KAN1694068.1	GO_BP	GO:0097176	epoxide metabolic process
AAD021_012386	KAN1694068.1	KEGG	map01120	Microbial metabolism in diverse environments
AAD021_012386	KAN1694068.1	KEGG	map00590	Arachidonic acid metabolism
AAD021_012386	KAN1694068.1	KEGG	map01100	Metabolic pathways
AAD021_012386	KAN1694068.1	KEGG	map00625	Chloroalkane and chloroalkene degradation
AAD021_012400	KAN1694082.1	GO_CC	GO:0005634	nucleus
AAD021_012400	KAN1694082.1	GO_MF	GO:0005524	ATP binding
AAD021_012400	KAN1694082.1	GO_MF	GO:0004672	protein kinase activity
AAD021_012400	KAN1694082.1	GO_MF	GO:0106310	protein serine kinase activity
AAD021_012400	KAN1694082.1	GO_MF	GO:0004674	protein serine/threonine kinase activity
AAD021_012400	KAN1694082.1	GO_BP	GO:0055013	cardiac muscle cell development
AAD021_012400	KAN1694082.1	GO_BP	GO:0072359	circulatory system development
AAD021_012400	KAN1694082.1	GO_BP	GO:0001701	in utero embryonic development
AAD021_012400	KAN1694082.1	GO_BP	GO:0042692	muscle cell differentiation
AAD021_012400	KAN1694082.1	GO_BP	GO:0060541	respiratory system development
AAD021_012401	KAN1694083.1	GO_CC	GO:0005634	nucleus
AAD021_012401	KAN1694083.1	GO_CC	GO:0008540	proteasome regulatory particle, base subcomplex
AAD021_012401	KAN1694083.1	GO_CC	GO:0034515	proteasome storage granule
AAD021_012401	KAN1694083.1	GO_MF	GO:0005524	ATP binding
AAD021_012401	KAN1694083.1	GO_MF	GO:0016887	ATP hydrolysis activity
AAD021_012401	KAN1694083.1	GO_MF	GO:0042802	identical protein binding
AAD021_012401	KAN1694083.1	GO_MF	GO:0036402	proteasome-activating activity
AAD021_012401	KAN1694083.1	GO_MF	GO:0019904	protein domain specific binding
AAD021_012401	KAN1694083.1	GO_MF	GO:0031625	ubiquitin protein ligase binding
AAD021_012401	KAN1694083.1	GO_BP	GO:0006338	chromatin remodeling
AAD021_012401	KAN1694083.1	GO_BP	GO:0070651	nonfunctional rRNA decay
AAD021_012401	KAN1694083.1	GO_BP	GO:0006289	nucleotide-excision repair
AAD021_012401	KAN1694083.1	GO_BP	GO:0045899	positive regulation of RNA polymerase II transcription preinitiation complex assembly
AAD021_012401	KAN1694083.1	GO_BP	GO:0032968	positive regulation of transcription elongation by RNA polymerase II
AAD021_012401	KAN1694083.1	GO_BP	GO:0070682	proteasome regulatory particle assembly
AAD021_012401	KAN1694083.1	GO_BP	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
AAD021_012403	KAN1694085.1	GO_CC	GO:0005737	cytoplasm
AAD021_012403	KAN1694085.1	GO_BP	GO:0048315	conidium formation
AAD021_012403	KAN1694085.1	GO_BP	GO:0030435	sporulation resulting in formation of a cellular spore
AAD021_012405	KAN1694087.1	GO_CC	GO:0005737	cytoplasm
AAD021_012405	KAN1694087.1	GO_BP	GO:0048315	conidium formation
AAD021_012405	KAN1694087.1	GO_BP	GO:0030435	sporulation resulting in formation of a cellular spore
AAD021_012412	KAN1694094.1	GO_CC	GO:0016020	membrane
AAD021_012412	KAN1694094.1	GO_MF	GO:0020037	heme binding
AAD021_012412	KAN1694094.1	GO_MF	GO:0005506	iron ion binding
AAD021_012412	KAN1694094.1	GO_MF	GO:0004497	monooxygenase activity
AAD021_012412	KAN1694094.1	GO_MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
AAD021_012415	KAN1694097.1	GO_CC	GO:0005737	cytoplasm
AAD021_012415	KAN1694097.1	GO_CC	GO:0005634	nucleus
AAD021_012415	KAN1694097.1	GO_MF	GO:0004105	choline-phosphate cytidylyltransferase activity
AAD021_012415	KAN1694097.1	GO_MF	GO:0031210	phosphatidylcholine binding
AAD021_012415	KAN1694097.1	GO_BP	GO:0006656	phosphatidylcholine biosynthetic process
AAD021_012416	KAN1694098.1	GO_CC	GO:0005634	nucleus
AAD021_012416	KAN1694098.1	GO_CC	GO:0035861	site of double-strand break
AAD021_012416	KAN1694098.1	GO_MF	GO:0106375	deoxynucleoside triphosphate hydrolase activity
AAD021_012416	KAN1694098.1	GO_MF	GO:0032567	dGTP binding
AAD021_012416	KAN1694098.1	GO_MF	GO:0008832	dGTPase activity
AAD021_012416	KAN1694098.1	GO_MF	GO:0005525	GTP binding
AAD021_012416	KAN1694098.1	GO_MF	GO:0003676	nucleic acid binding
AAD021_012416	KAN1694098.1	GO_MF	GO:0003723	RNA binding
AAD021_012416	KAN1694098.1	GO_MF	GO:0003697	single-stranded DNA binding
AAD021_012416	KAN1694098.1	GO_MF	GO:0016793	triphosphoric monoester hydrolase activity
AAD021_012416	KAN1694098.1	GO_MF	GO:0008270	zinc ion binding
AAD021_012416	KAN1694098.1	GO_BP	GO:0046061	dATP catabolic process
AAD021_012416	KAN1694098.1	GO_BP	GO:0051607	defense response to virus
AAD021_012416	KAN1694098.1	GO_BP	GO:0009264	deoxyribonucleotide catabolic process
AAD021_012416	KAN1694098.1	GO_BP	GO:0006203	dGTP catabolic process
AAD021_012416	KAN1694098.1	GO_BP	GO:0006974	DNA damage response
AAD021_012416	KAN1694098.1	GO_BP	GO:0110025	DNA strand resection involved in replication fork processing
AAD021_012416	KAN1694098.1	GO_BP	GO:0000724	double-strand break repair via homologous recombination
AAD021_012416	KAN1694098.1	GO_BP	GO:0045087	innate immune response
AAD021_012416	KAN1694098.1	GO_BP	GO:0060339	negative regulation of type I interferon-mediated signaling pathway
AAD021_012416	KAN1694098.1	GO_BP	GO:0051289	protein homotetramerization
AAD021_012416	KAN1694098.1	GO_BP	GO:0045540	regulation of cholesterol biosynthetic process
AAD021_012416	KAN1694098.1	GO_BP	GO:0045088	regulation of innate immune response
AAD021_012416	KAN1694098.1	GO_BP	GO:0016446	somatic hypermutation of immunoglobulin genes
AAD021_012416	KAN1694098.1	GO_BP	GO:0036269	swimming behavior
