gene,tau,top_tissue,mean_Exuding mycelium,mean_Exudophore,mean_Fuzzy mycelium,mean_Nodule
PTI98_008598,0.3418612749602085,Exuding mycelium,39.378,24.244,22.04,31.465
PTI98_008600,0.5212829272574806,Exudophore,62.089,121.637,55.378,57.223
PTI98_008608,0.36186610384381096,Nodule,21.5,14.584,22.664,30.688
PTI98_008611,0.28620822044561683,Nodule,95.841,110.949,49.759,119.806
PTI98_008631,0.48258956944517234,Exuding mycelium,36.181,9.583,19.654,26.924
PTI98_008635,0.41196571220084244,Exudophore,8.226,20.918,14.351,14.325
PTI98_008643,0.7401574594748085,Exudophore,13.869,134.43,0.238,90.685
PTI98_008649,0.3736740018686124,Exudophore,9.856,12.668,7.807,6.139
PTI98_008652,0.8224711058192226,Fuzzy mycelium,1.628,4.087,15.19,2.374
PTI98_008656,0.696763102755637,Exudophore,9.503,44.03,7.013,23.539
PTI98_008660,0.5301642907946792,Nodule,17.973,3.414,13.597,24.82
PTI98_008663,0.3216322862342082,Exudophore,261.905,460.063,285.782,388.587
PTI98_008667,0.7826126684376159,Exudophore,1.681,30.894,5.634,12.833
PTI98_008671,0.4802193875507202,Nodule,23.725,59.947,17.594,64.942
PTI98_008672,0.4951875020974101,Exudophore,9.657,26.071,8.345,21.481
PTI98_008689,0.436834709234808,Fuzzy mycelium,24.329,13.176,39.26,28.824
PTI98_008691,0.35170061622303006,Fuzzy mycelium,8.687,13.582,15.849,8.557
PTI98_008694,0.49570861198420024,Nodule,14.321,11.665,9.971,23.768
PTI98_008695,0.35033789538222065,Nodule,19.562,25.906,33.692,40.616
PTI98_008699,0.3397979553371479,Nodule,63.15,67.413,47.191,89.747
PTI98_008704,0.558741059605821,Exudophore,39.454,81.035,62.463,5.355
PTI98_008718,0.6560851553940342,Exudophore,9.167,32.659,12.697,11.832
PTI98_008732,0.6798926212541107,Nodule,10.864,2.83,10.415,25.105
PTI98_008736,0.22778945908840945,Exudophore,30.298,39.082,31.391,28.85
PTI98_008737,0.4723329597238252,Nodule,41.857,29.74,38.294,69.42
PTI98_008746,0.2704702401909423,Exudophore,36.307,42.153,30.311,25.639
PTI98_008791,0.9781136289813,Nodule,32.677,2.501,1.191,553.907
PTI98_008803,0.5135433100284229,Exudophore,8.038,18.075,12.381,5.958
PTI98_008806,0.22242897451339202,Fuzzy mycelium,27.315,32.659,35.539,22.928
PTI98_008809,0.4748113955779294,Fuzzy mycelium,21.504,14.584,30.517,11.992
PTI98_008811,0.5502382881791709,Fuzzy mycelium,14.41,34.17,46.372,13.99
PTI98_008833,0.6541615192406103,Nodule,25.999,4.836,19.542,48.556
PTI98_008835,0.5282836780480361,Fuzzy mycelium,81.994,26.731,98.039,30.014
PTI98_008837,0.74017861481106,Nodule,5.885,6.08,4.546,21.182
PTI98_008838,0.46678927061967707,Nodule,21.683,22.746,27.904,45.218
PTI98_008842,0.3285148629309684,Nodule,20.191,14.99,23.576,29.167
PTI98_008846,0.38168576109196134,Exuding mycelium,15.232,5.001,12.251,11.002
PTI98_008855,0.4234286862127518,Fuzzy mycelium,17.888,12.16,24.198,11.808
PTI98_008858,0.6129004855009202,Nodule,25.924,9.659,17.382,45.609
PTI98_008877,0.23395588051328453,Exudophore,19.959,26.071,23.952,16.004
PTI98_008889,0.5946755543035329,Fuzzy mycelium,38.261,6.664,39.464,3.063
PTI98_008910,0.4491473691528078,Exudophore,14.639,29.753,16.031,18.498
PTI98_008913,0.20904746793165616,Exudophore,19.144,26.503,18.409,25.336
PTI98_008924,0.35908022883274704,Exuding mycelium,75.532,35.387,47.588,62.255
PTI98_008933,0.5064097734565518,Exudophore,7.076,15.498,8.027,7.847
PTI98_008951,0.3838020631461863,Nodule,17.311,15.904,14.381,25.747
PTI98_008953,0.5301846028399508,Nodule,11.456,10.738,10.706,23.343
PTI98_008960,0.42984283608493196,Fuzzy mycelium,35.479,15.574,56.78,46.068
PTI98_008970,0.19162749480654354,Fuzzy mycelium,40.022,38.623,44.427,29.095
PTI98_008987,0.30426815651388694,Nodule,14.058,14.001,13.544,19.933
PTI98_009077,0.165881450108719,Nodule,21.232,18.583,21.286,24.417
PTI98_009087,0.3196180901082305,Exuding mycelium,97.788,52.142,72.904,74.554
PTI98_009088,0.3054888511167938,Fuzzy mycelium,9.133,13.328,18.616,16.327
PTI98_009093,0.2355604074000391,Exuding mycelium,11.693,8.91,11.285,6.621
PTI98_009108,0.8637385355115065,Fuzzy mycelium,6.507,2.336,23.085,0.594
PTI98_009118,0.38075568015315614,Exudophore,55.848,91.973,59.409,55.605
PTI98_009229,0.48095723677054414,Fuzzy mycelium,11.609,0.749,15.678,12.055
PTI98_009455,0.32157809551850675,Nodule,21.195,14.66,16.867,25.904
PTI98_009589,0.3782247611679721,Fuzzy mycelium,23.107,14.42,32.71,23.489
PTI98_009601,0.387121878364324,Nodule,8.285,5.001,10.776,13.087
PTI98_009618,0.5150478765164445,Exuding mycelium,16.746,5.661,15.143,3.559
PTI98_009628,0.3842121744514076,Nodule,12.096,16.425,7.575,19.54
PTI98_009636,0.9775514190085408,Nodule,4.024,0.0,0.322,64.542
PTI98_009647,0.4990104250942264,Fuzzy mycelium,11.66,19.078,20.497,0.069
PTI98_009669,0.2618367173083211,Exuding mycelium,168.631,82.212,164.503,126.717
PTI98_009684,0.266135045851969,Fuzzy mycelium,12.538,6.08,12.886,9.751
PTI98_009688,0.3290173404339935,Exuding mycelium,18.636,9.494,14.484,13.534
PTI98_009691,0.34300350987002864,Exuding mycelium,17.887,11.5,13.074,10.681
PTI98_009694,0.4017238847341938,Nodule,19.752,14.001,11.43,25.174
PTI98_009698,0.5978342516492635,Exuding mycelium,624.79,117.362,543.64,92.805
PTI98_009706,0.32499298592954,Fuzzy mycelium,10.609,8.251,11.68,4.793
PTI98_009707,0.0883524883224972,Fuzzy mycelium,92.339,81.361,99.461,98.32
PTI98_009711,0.3378574075268806,Exudophore,25.068,32.583,22.95,16.707
PTI98_009722,0.15556374588046526,Exudophore,26.365,27.493,18.855,24.429
PTI98_009727,0.40504220172580513,Fuzzy mycelium,7.185,8.161,14.565,10.65
PTI98_009742,0.48748888346773306,Fuzzy mycelium,7.592,1.917,17.21,16.952
PTI98_009747,0.42529111446074985,Nodule,20.586,30.502,15.541,38.645
PTI98_009750,0.38215476468339427,Exudophore,7.957,28.166,19.931,24.319
PTI98_009758,0.7462054842612657,Nodule,36.528,63.665,4.569,137.594
PTI98_009759,0.6839173216390909,Fuzzy mycelium,6.405,2.336,13.557,4.115
PTI98_009764,0.7331181545930883,Nodule,10.109,3.744,7.392,26.535
PTI98_009766,0.30819244786045735,Fuzzy mycelium,27.832,18.164,33.043,22.583
PTI98_009798,0.5066750599035211,Nodule,8.369,2.83,2.593,9.319
PTI98_009804,0.45270456479130433,Nodule,28.007,26.744,24.147,48.053
PTI98_009822,0.4808206318518615,Exudophore,25.677,44.565,26.822,16.913
PTI98_009834,0.5529094319227151,Fuzzy mycelium,48.651,15.498,105.519,77.38
PTI98_009858,0.5425447832596108,Nodule,28.121,2.501,8.086,28.205
PTI98_009865,0.6094473846655192,Nodule,57.027,45.39,31.702,114.469
PTI98_009870,0.349939868387916,Exuding mycelium,25.3,16.501,14.078,18.762
PTI98_009883,0.41885153887734045,Fuzzy mycelium,13.262,9.748,16.837,6.344
PTI98_009897,0.44889912750253647,Nodule,46.494,29.905,42.004,71.616
PTI98_009934,0.7010167198028414,Nodule,5.336,3.998,7.655,18.941
PTI98_009953,0.8435609850859374,Fuzzy mycelium,1.788,9.508,25.577,0.708
PTI98_009955,0.40905894512871405,Fuzzy mycelium,114.771,155.946,171.629,33.551
PTI98_009956,0.48737627130615024,Exudophore,9.686,33.827,25.565,16.771
PTI98_009968,0.5747263421304313,Exuding mycelium,26.585,6.664,20.517,6.737
PTI98_009974,0.4400160082909775,Nodule,79.244,58.325,53.547,113.763
PTI98_009978,0.7243633409179977,Fuzzy mycelium,7.307,2.082,16.905,4.59
PTI98_009981,0.10625987119289067,Fuzzy mycelium,22.044,21.984,23.289,18.416
PTI98_009995,0.22279664997368187,Exudophore,94.474,121.65,96.954,92.214
PTI98_009996,0.34810970846475947,Exudophore,10.982,20.156,18.608,9.828
PTI98_009997,0.5778187531069902,Fuzzy mycelium,61.079,1.498,65.42,20.281
PTI98_010013,0.758300144914747,Nodule,12.054,1.333,5.194,25.624
PTI98_010026,0.5152990492638955,Nodule,12.385,5.75,7.891,17.898
PTI98_010028,0.5237211235232805,Nodule,14.953,8.67,13.266,25.817
PTI98_010031,0.23734571707163443,Exudophore,32.793,35.565,30.195,18.384
PTI98_010033,0.32320308515629215,Nodule,64.858,52.74,44.582,79.876
PTI98_010039,0.4340415827746034,Nodule,26.288,27.823,22.278,44.991
PTI98_010044,0.304424456924342,Fuzzy mycelium,15.516,19.332,21.291,9.58
PTI98_010048,0.26803927454154847,Exudophore,19.913,21.083,9.193,17.191
PTI98_010050,0.57124274579681,Nodule,13.027,7.997,4.162,19.58
PTI98_010051,0.6929084714386953,Exudophore,40.255,166.644,34.711,78.559
PTI98_010052,0.41835346200710627,Exudophore,8.532,16.082,14.283,5.247
PTI98_010054,0.3694074410493616,Exudophore,15.854,20.829,9.663,13.887
PTI98_010055,0.24023576715744357,Fuzzy mycelium,20.099,9.748,20.674,17.276
PTI98_010066,0.4699581016516902,Exudophore,10.427,21.667,13.777,10.249
PTI98_010071,0.28974727588108556,Exudophore,17.336,22.162,15.228,14.658
PTI98_010081,0.34666567043174457,Exudophore,14.386,21.578,15.944,11.963
PTI98_010086,0.3495324792560723,Nodule,27.171,21.743,34.449,42.719
PTI98_010089,0.5464637507340869,Nodule,7.333,6.41,9.591,17.15
PTI98_010101,0.2687512320566469,Exudophore,25.679,46.178,32.914,42.71
PTI98_010109,0.28275287710639013,Fuzzy mycelium,21.968,17.415,26.977,18.665
PTI98_010111,0.39640325679721,Fuzzy mycelium,6.997,12.338,13.289,4.728
PTI98_010114,0.4865604582632632,Fuzzy mycelium,15.546,14.99,28.249,12.977
PTI98_010130,0.5398373122576341,Nodule,15.026,4.163,13.684,23.813
PTI98_010133,0.5958573431153794,Exudophore,11.165,22.987,8.92,7.784
PTI98_010144,0.28302152191199986,Nodule,9.82,8.91,14.995,15.68
PTI98_010147,0.18764143922380624,Fuzzy mycelium,17.418,15.993,18.296,11.177
PTI98_010152,0.46660308954222174,Exuding mycelium,19.626,3.414,12.536,15.456
PTI98_010154,0.2833567591412975,Exuding mycelium,86.33,41.824,70.925,72.855
PTI98_010156,0.15950648539100667,Fuzzy mycelium,36.466,42.724,45.853,36.428
PTI98_010158,0.36795179733230365,Nodule,36.801,29.334,39.093,55.496
PTI98_010162,0.6969157776977856,Fuzzy mycelium,33.443,7.502,65.49,18.603
PTI98_010166,0.9200460837408467,Nodule,3.163,5.661,2.481,47.129
PTI98_010174,0.7175590376298371,Nodule,6.186,0.584,8.949,18.55
PTI98_010201,0.16056352098890025,Nodule,12.186,7.997,13.119,13.224
PTI98_010203,0.5332958267046664,Nodule,3.309,13.836,3.833,14.983
PTI98_010204,0.2902963353836786,Nodule,115.133,64.048,92.266,127.493
PTI98_010206,0.5235326879634484,Exudophore,10.303,30.261,10.902,22.05
PTI98_010208,0.3988624046207334,Nodule,11.117,8.745,13.056,18.253
PTI98_010211,0.09943314583482754,Nodule,13.966,12.668,13.266,14.768
PTI98_010236,0.755824603541944,Nodule,7.993,7.997,3.937,27.204
PTI98_010242,0.405714411739198,Fuzzy mycelium,50.564,36.149,52.858,7.526
PTI98_010243,0.2251179795917713,Fuzzy mycelium,17.567,16.323,23.27,20.205
PTI98_010244,0.6560202690816507,Nodule,12.618,1.498,8.102,21.53
PTI98_010248,0.5813733731223797,Exudophore,15.073,34.589,21.727,6.64
PTI98_010260,0.2159596313708352,Nodule,9.088,11.665,13.609,14.609
PTI98_010272,0.13038899925840408,Fuzzy mycelium,21.9,22.162,23.279,16.668
PTI98_010286,0.33858809951680674,Exuding mycelium,20.396,11.411,19.43,9.629
PTI98_010287,0.2793598849867797,Exuding mycelium,27.396,9.659,26.187,23.381
PTI98_010288,0.30953772306525773,Exuding mycelium,13.989,11.576,11.416,5.984
PTI98_010289,0.7143048937618522,Exudophore,26.474,106.928,29.77,35.403
PTI98_010293,0.12270599003316181,Nodule,28.263,27.912,27.463,31.779
PTI98_010297,0.9353218358292761,Nodule,4.71,2.666,4.647,61.96
PTI98_010306,0.24208128268579188,Exuding mycelium,13.983,5.496,13.088,13.209
PTI98_010310,0.5190880447428484,Fuzzy mycelium,11.617,3.414,12.84,3.494
PTI98_010312,0.3370209329224017,Exuding mycelium,27.23,24.079,22.366,7.713
PTI98_010313,0.4197593701308056,Exuding mycelium,16.32,4.912,9.043,14.454
PTI98_010314,0.6438626408678539,Exuding mycelium,42.343,6.918,20.751,17.571
PTI98_010315,0.9261814707834594,Fuzzy mycelium,5.628,24.6,136.807,0.069
PTI98_010336,0.25847661696653973,Fuzzy mycelium,22.002,25.233,25.274,8.989
PTI98_010337,0.8418800911702059,Nodule,2.588,2.082,2.677,15.487
PTI98_010366,0.5981517817852797,Exuding mycelium,14.916,0.584,3.37,14.028
PTI98_010371,0.48462721220820953,Nodule,30.448,62.448,40.92,86.55
PTI98_010403,0.9020549958092926,Nodule,15.149,6.245,4.155,86.95
PTI98_010405,0.251530719785991,Exudophore,25.202,33.51,24.982,25.061
PTI98_010430,0.7568395454279662,Fuzzy mycelium,11.043,2.92,22.807,2.675
PTI98_010436,0.7694018701927389,Exuding mycelium,21.411,1.168,12.299,1.346
PTI98_010448,0.5101956743316091,Nodule,33.227,2.666,21.962,39.373
PTI98_010449,0.6372417299522478,Exuding mycelium,1361.161,383.208,622.884,475.225
PTI98_010454,0.4229433877185134,Exuding mycelium,26.145,10.332,18.338,16.592
PTI98_010455,0.6614214053263742,Fuzzy mycelium,25.601,3.833,34.23,5.335
PTI98_010481,0.35671401283848203,Exuding mycelium,13.826,9.329,11.098,6.256
PTI98_010510,0.5127295019854666,Exudophore,21.081,36.417,23.132,9.021
PTI98_010523,0.5621849960616875,Nodule,8.341,1.917,14.653,18.966
PTI98_010524,0.9064466619276895,Nodule,11.38,1.917,8.39,77.27
PTI98_010527,0.5093628236370877,Exudophore,14.681,27.912,15.836,10.567
PTI98_010532,0.3153069693793634,Exuding mycelium,40.626,21.565,31.587,30.297
PTI98_010558,0.46342940284330414,Fuzzy mycelium,15.759,6.664,18.48,7.324
PTI98_010559,0.48271159947808434,Exuding mycelium,28.005,3.084,24.092,16.283
PTI98_010571,0.5489750955262361,Exuding mycelium,13.323,2.92,11.12,3.988
PTI98_010586,0.9573194429758645,Exudophore,0.16,28.915,2.72,0.822
PTI98_010623,0.8711297071572465,Nodule,7.036,0.0,2.557,24.813
PTI98_010655,0.3456725426285842,Exuding mycelium,13.494,8.58,10.723,7.185
PTI98_010656,0.6277488991784042,Nodule,8.033,12.071,11.094,27.935
PTI98_010679,0.5242180589260004,Fuzzy mycelium,14.165,7.997,23.992,12.084
PTI98_010684,0.6080176626378687,Fuzzy mycelium,8.909,3.084,11.985,2.1
PTI98_010687,0.5881743061186167,Exuding mycelium,49.821,16.907,36.66,7.986
PTI98_010690,0.7288000629002044,Nodule,5.439,5.915,4.289,19.227
PTI98_010693,0.5255379479513911,Exuding mycelium,22.873,20.245,6.293,6.018
PTI98_010698,0.489678981517278,Exudophore,20.959,54.567,29.839,32.742
PTI98_010704,0.37180674088555915,Exudophore,22.749,29.905,10.81,22.798
PTI98_010705,0.43885524751366334,Exudophore,72.775,133.2,75.677,75.781
PTI98_010708,0.1629252752199409,Exuding mycelium,31.233,23.838,29.696,24.901
PTI98_010711,0.6127201245575667,Fuzzy mycelium,15.95,11.094,38.003,17.109
PTI98_010713,0.621181055014933,Nodule,10.696,13.403,10.834,30.738
PTI98_010718,0.14672017769372672,Fuzzy mycelium,15.427,13.671,16.071,12.042
PTI98_010726,0.7622696409324236,Exuding mycelium,19.799,1.333,1.815,10.973
PTI98_010727,0.34459632734136436,Exuding mycelium,51.307,24.814,49.751,26.316
PTI98_010728,0.33989050507535595,Exudophore,79.964,120.661,59.847,99.137
PTI98_010744,0.5544828399104482,Exudophore,347.83,692.47,234.663,343.029
PTI98_010754,0.42320422529088625,Fuzzy mycelium,5.875,15.917,19.333,11.661
PTI98_010764,0.5806785384375381,Exudophore,68.677,138.392,43.762,61.653
PTI98_010773,0.45733625610545214,Nodule,21.136,12.16,14.455,29.331
PTI98_010775,0.6259895338336702,Nodule,13.452,11.83,7.182,28.933
PTI98_010803,0.440108391152664,Fuzzy mycelium,10.419,6.08,11.563,2.923
PTI98_010807,0.2968060967030836,Exudophore,82.782,115.036,88.946,70.95
PTI98_010812,0.33445687859383283,Exuding mycelium,38.345,19.078,34.339,23.143
PTI98_010825,0.3831423751961558,Exuding mycelium,23.764,10.662,19.619,13.696
PTI98_010829,0.1343590313179702,Exuding mycelium,18.821,14.166,17.192,17.52
PTI98_010832,0.40533887137729074,Fuzzy mycelium,13.1,4.582,13.591,6.564
PTI98_010841,0.5576270509434869,Nodule,24.545,88.483,6.459,90.035
PTI98_010858,0.22342205330167386,Nodule,13.472,8.58,15.92,16.299
PTI98_010875,0.45559802358371576,Exudophore,9.518,17.593,3.805,15.411
PTI98_010885,0.18318123119476593,Fuzzy mycelium,15.33,13.252,17.617,14.588
PTI98_010890,0.6600616987903168,Exudophore,7.053,19.332,6.775,5.886
PTI98_010893,0.7103939429504114,Exudophore,39.719,150.994,55.719,35.747
PTI98_010894,0.6950901864664347,Fuzzy mycelium,8.392,1.333,22.013,10.411
PTI98_010909,0.46289229259521497,Nodule,11.65,11.157,11.296,21.165
PTI98_010910,0.3847215132563855,Fuzzy mycelium,23.123,15.244,30.432,17.805
PTI98_010912,0.4282957229392541,Fuzzy mycelium,11.648,8.745,14.777,4.95
PTI98_010913,0.45629974688105684,Fuzzy mycelium,7.769,7.083,11.468,3.853
PTI98_010926,0.6478234484913565,Exudophore,5.857,17.58,8.557,4.159
PTI98_010927,0.7998553945263612,Nodule,20.389,13.568,27.734,102.744
PTI98_010946,0.42695552782414453,Nodule,18.596,16.323,21.954,33.083
PTI98_010950,0.3092947900121677,Exudophore,16.2,21.667,18.593,10.104
PTI98_010955,0.45850401209273445,Fuzzy mycelium,14.471,14.076,23.387,9.444
PTI98_010956,0.49151616476503374,Nodule,12.66,2.501,8.11,15.255
PTI98_010962,0.31418448049140807,Fuzzy mycelium,15.867,17.161,24.952,18.311
PTI98_010971,0.6417029034443135,Nodule,12.84,1.168,4.529,17.245
PTI98_010974,0.3549287922059661,Nodule,87.584,59.733,42.754,98.217
PTI98_010984,0.15098424547916475,Fuzzy mycelium,13.62,11.754,14.491,11.536
PTI98_010985,0.5565154230416242,Exuding mycelium,22.6,1.752,17.914,10.403
PTI98_010990,0.36843168050025393,Exudophore,56.95,86.821,51.657,55.893
PTI98_010992,0.33451901518138566,Nodule,37.33,74.773,39.654,76.013
PTI98_010996,0.5025460459483366,Exudophore,11.16,18.824,9.745,7.187
PTI98_011002,0.39960762846547554,Exudophore,10.008,18.164,8.288,14.42
PTI98_011020,0.4285313223810377,Fuzzy mycelium,19.375,12.579,24.948,10.818
PTI98_011026,0.3403922701092676,Exudophore,15.047,24.409,22.074,11.179
PTI98_011030,0.8304662308851926,Exudophore,2.321,105.675,50.694,0.731
PTI98_011031,0.6573913580831472,Exudophore,5.692,20.727,4.729,10.883
PTI98_011033,0.60633826205737,Nodule,8.905,0.584,7.565,14.44
PTI98_011037,0.35536648354423156,Fuzzy mycelium,14.269,12.16,21.214,14.597
PTI98_011048,0.5824064472697271,Nodule,15.961,14.839,16.762,37.965
PTI98_011051,0.26705814372821,Exudophore,10.982,15.244,13.708,8.829
PTI98_011065,0.7915387741900308,Nodule,6.152,12.503,3.937,36.125
PTI98_011067,0.4324878714055395,Fuzzy mycelium,17.522,9.164,33.671,30.64
PTI98_011070,0.8621379855869794,Fuzzy mycelium,9.494,47.208,137.428,0.137
PTI98_011071,0.8887814969384943,Fuzzy mycelium,2.88,7.667,39.271,2.556
PTI98_011081,0.36271194931984124,Fuzzy mycelium,9.944,11.246,15.725,8.875
PTI98_011087,0.36717985748195786,Exudophore,27.77,37.482,26.216,17.172
PTI98_011095,0.6031331293069407,Fuzzy mycelium,17.639,18.164,36.985,8.232
PTI98_011099,0.5801522771784449,Fuzzy mycelium,46.26,52.664,85.301,8.516
PTI98_011102,0.49451038378591833,Fuzzy mycelium,8.692,5.75,14.438,7.452
PTI98_011103,0.3427878656584289,Fuzzy mycelium,7.825,8.416,12.857,9.109
PTI98_011112,0.4038202567391102,Exudophore,84.835,109.807,93.436,18.124
PTI98_011128,0.960345549770163,Nodule,14.082,0.749,1.43,136.688
PTI98_011135,0.20945088661839437,Fuzzy mycelium,13.315,10.497,13.388,7.94
PTI98_011152,0.22604189175394906,Exuding mycelium,13.916,7.578,12.969,11.764
PTI98_011156,0.6520977942082177,Exudophore,9.376,17.491,5.522,3.356
PTI98_011157,0.8408254870763135,Exudophore,6.281,38.485,5.445,6.652
PTI98_011172,0.6665243747423785,Nodule,9.876,6.334,9.294,25.493
PTI98_011177,0.8291947837775244,Fuzzy mycelium,6.927,4.582,22.995,0.274
PTI98_011183,0.184907009835477,Exudophore,8.577,8.834,7.891,5.135
PTI98_011215,0.34317247673795337,Exuding mycelium,23.111,12.833,20.571,12.137
PTI98_011225,0.5254336768660793,Exuding mycelium,36.54,13.657,11.6,26.765
PTI98_013646,0.5306072894069023,Fuzzy mycelium,10.22,4.417,14.297,5.496
PTI98_011242,0.39400536361042554,Exudophore,27.698,34.919,23.671,12.113
PTI98_011245,0.670435360692163,Exuding mycelium,14.525,4.582,7.813,1.966
PTI98_011252,0.3521795296757217,Nodule,9.487,15.168,9.822,17.74
PTI98_011262,0.34072393798488987,Exuding mycelium,210.182,75.321,160.882,179.5
PTI98_011268,0.27368893091799745,Nodule,14.201,10.738,14.638,18.163
PTI98_011286,0.4306786251388069,Exudophore,52.5,79.649,50.49,33.047
PTI98_011293,0.44025543795003924,Exudophore,10.163,22.657,14.715,13.169
PTI98_011296,0.22771134546370506,Nodule,14.747,18.164,19.089,22.444
PTI98_011297,0.17064572601870895,Nodule,17.225,11.906,14.736,17.631
PTI98_011318,0.2962759544015738,Exuding mycelium,138.847,105.149,75.125,112.856
PTI98_011319,0.27607179368155116,Exudophore,23.855,35.579,24.524,28.89
PTI98_011332,0.9704837701095027,Nodule,26.397,0.749,1.016,318.036
PTI98_011334,0.4348120935776643,Exudophore,17.081,28.407,15.141,15.944
PTI98_011348,0.3888450537185124,Fuzzy mycelium,25.787,7.667,26.14,14.472
PTI98_011349,0.7138320181305761,Nodule,6.231,0.0,12.699,22.049
PTI98_011355,0.5663486592950869,Fuzzy mycelium,8.782,5.585,21.225,13.247
PTI98_011370,0.5600405665652765,Exudophore,26.76,63.682,23.247,34.046
PTI98_011371,0.47373818500314907,Exudophore,67.842,132.045,106.4,34.229
PTI98_011372,0.5314283068241756,Exudophore,12.419,32.521,5.128,28.168
PTI98_011375,0.8587495738730158,Nodule,5.759,5.75,5.037,39.046
PTI98_011377,0.2776130795978537,Nodule,19.413,9.583,13.797,19.746
PTI98_011388,0.2114623229871998,Nodule,24.173,19.737,24.983,29.123
PTI98_011397,0.18263644476909113,Exudophore,13.165,15.587,11.668,13.388
PTI98_011447,0.12550413579903405,Fuzzy mycelium,15.836,14.09,16.74,13.991
PTI98_011460,0.6570300938617597,Fuzzy mycelium,9.397,5.75,16.162,1.482
PTI98_011465,0.25793479058267604,Exudophore,11.628,17.161,16.222,10.353
PTI98_011492,0.2966874647559355,Exudophore,6.545,13.836,9.811,12.836
PTI98_011498,0.24798001195565247,Exudophore,75.739,92.076,49.818,82.171
PTI98_011499,0.19941337598192999,Fuzzy mycelium,7.901,10.408,11.569,9.477
PTI98_011551,0.30385719173882947,Exuding mycelium,46.924,24.409,40.848,32.742
PTI98_011595,0.6790715755695397,Fuzzy mycelium,8.756,7.921,27.516,9.815
PTI98_011628,0.15627178203037054,Exudophore,16.088,17.821,16.157,12.862
PTI98_011639,0.12247576540711176,Fuzzy mycelium,127.582,116.788,131.805,102.617
PTI98_011640,0.6579879358274364,Nodule,20.232,13.328,16.756,49.039
PTI98_011656,0.1390446659926008,Nodule,19.245,25.501,24.785,26.92
PTI98_011657,0.1712727226687996,Exuding mycelium,21.835,15.498,19.61,19.177
PTI98_011666,0.602610662833878,Nodule,22.325,8.251,4.176,29.15
PTI98_011667,0.2602485783431005,Exuding mycelium,124.873,77.795,77.117,122.214
PTI98_011670,0.43554753137388463,Nodule,9.436,17.491,9.654,21.602
PTI98_011690,0.28506103235766495,Exuding mycelium,105.675,54.96,92.739,78.954
PTI98_011702,0.822993689395967,Nodule,92.358,48.995,43.505,348.119
PTI98_011703,0.7920494673373213,Fuzzy mycelium,5.447,8.086,34.007,7.682
PTI98_011713,0.3504694763021455,Exuding mycelium,16.146,5.331,10.243,15.887
PTI98_011714,0.5003916349494445,Exuding mycelium,13.595,4.252,7.428,8.695
PTI98_011716,0.28804211149215914,Exudophore,21.859,25.233,18.0,14.036
PTI98_011717,0.12412586838438233,Exuding mycelium,12.786,12.084,11.577,9.937
PTI98_011724,0.5333991842432132,Fuzzy mycelium,7.163,10.332,15.202,3.785
PTI98_011732,0.7315912197634024,Nodule,18.357,8.67,17.5,55.297
PTI98_011739,0.42591521424881423,Exudophore,48.285,76.069,24.525,58.201
PTI98_011753,0.679372283710363,Fuzzy mycelium,6.91,6.829,17.369,2.968
PTI98_011755,0.6728079235758478,Fuzzy mycelium,34.369,2.83,41.541,3.576
PTI98_011758,0.4996662045788132,Exuding mycelium,20.041,10.167,9.228,10.687
PTI98_011776,0.5303943694717084,Nodule,10.603,5.331,5.586,15.275
PTI98_011777,0.12528818904241212,Exudophore,20.57,22.67,18.997,19.923
PTI98_011778,0.34675863920075584,Nodule,14.936,13.582,9.746,19.525
PTI98_011779,0.6597516642128598,Exuding mycelium,21.667,15.828,6.014,0.274
PTI98_011781,0.6405996583436652,Exuding mycelium,23.719,13.987,7.73,3.856
PTI98_011799,0.6031139568483987,Nodule,12.211,4.912,15.254,27.193
PTI98_011808,0.26635498028796123,Fuzzy mycelium,37.403,15.574,37.464,29.479
PTI98_011809,0.26643884934483647,Nodule,13.926,9.418,11.043,15.626
PTI98_011812,0.4770155512986398,Nodule,6.48,14.241,3.699,15.565
PTI98_011816,0.9416434155010628,Nodule,5.259,0.0,2.104,42.057
PTI98_011819,0.2641357799636092,Exuding mycelium,53.721,34.576,31.024,52.995
PTI98_011884,0.35915160144832975,Fuzzy mycelium,13.613,10.586,20.304,14.837
PTI98_011894,0.392502358089385,Exuding mycelium,14.308,8.745,6.186,11.144
PTI98_011907,0.44167866947393714,Fuzzy mycelium,5.097,12.16,15.503,8.711
PTI98_011911,0.3013421993838255,Exuding mycelium,59.907,35.325,45.534,44.704
PTI98_011915,0.4741633615056864,Exudophore,56.966,111.256,39.475,79.066
PTI98_011921,0.16561280218956145,Fuzzy mycelium,17.298,16.666,17.991,11.069
PTI98_011922,0.8114136181688897,Fuzzy mycelium,10.679,7.337,33.171,0.751
PTI98_011926,0.5587209357172978,Nodule,8.249,8.161,11.794,21.305
PTI98_011938,0.461455525027727,Nodule,24.95,41.748,41.332,66.865
PTI98_011953,0.27124310205879554,Fuzzy mycelium,58.675,57.892,64.899,25.319
PTI98_011955,0.30520714129435333,Exuding mycelium,22.267,14.166,21.924,10.324
PTI98_011965,0.21832766567148384,Fuzzy mycelium,12.525,7.083,13.869,12.914
PTI98_011969,0.5168599320943338,Exudophore,7.713,19.826,10.524,10.5
PTI98_011976,0.2940517911322709,Exuding mycelium,32.958,20.424,21.43,27.946
