gene,tau,top_tissue,mean_Exuding mycelium,mean_Exudophore,mean_Fuzzy mycelium,mean_Nodule
AAD021_004285,0.2894621953702638,Exuding mycelium,50.116,23.681,39.45,43.696
AAD021_004314,0.3392771393000566,Fuzzy mycelium,12.788,17.52,18.45,6.263
AAD021_004317,0.6641019569615856,Nodule,7.767,19.735,3.236,30.503
AAD021_004334,0.2630296900078461,Exuding mycelium,13.742,11.6,12.327,6.454
AAD021_004344,0.5158465066880401,Exuding mycelium,19.725,1.973,9.229,17.448
AAD021_004351,0.538765896338108,Exudophore,6.341,22.423,14.794,9.892
AAD021_004355,0.3919228063624464,Exudophore,10.57,21.645,13.532,15.384
AAD021_004358,0.7547392930697754,Nodule,9.987,1.375,9.836,28.811
AAD021_004367,0.3990484814104145,Fuzzy mycelium,13.53,10.225,20.148,12.569
AAD021_004371,0.16816824349373202,Exuding mycelium,166.708,163.42,112.768,139.83
AAD021_004377,0.5305634579508028,Fuzzy mycelium,7.135,8.252,14.732,5.36
AAD021_004381,0.8954436752116391,Nodule,56.871,63.435,92.489,678.409
AAD021_004382,0.4736373869456756,Exuding mycelium,24.367,11.061,13.784,13.632
AAD021_004385,0.10158732524905008,Fuzzy mycelium,18.233,19.371,19.398,14.679
AAD021_004387,0.5760383479433667,Fuzzy mycelium,57.604,22.72,71.232,10.276
AAD021_004396,0.2058003361138789,Exuding mycelium,20.135,18.477,14.077,15.42
AAD021_004401,0.4226597980013433,Exuding mycelium,16.493,9.807,10.676,8.083
AAD021_004407,0.2803809968484309,Exudophore,11.628,18.657,15.949,12.7
AAD021_004411,0.32602958321175307,Exuding mycelium,19.665,14.292,14.484,10.985
AAD021_004412,0.346573694367291,Nodule,16.066,19.313,20.664,28.59
AAD021_004415,0.5948368497183373,Exudophore,7.504,26.491,11.557,13.138
AAD021_004422,0.3444386444481495,Exudophore,8.456,20.747,13.928,18.418
AAD021_004423,0.5896703242397919,Fuzzy mycelium,9.144,0.0,10.879,4.248
AAD021_004445,0.2378812274553894,Fuzzy mycelium,88.328,74.865,122.207,116.216
AAD021_004448,0.33048071316757466,Fuzzy mycelium,22.571,19.434,27.744,13.72
AAD021_004452,0.7057122971966038,Fuzzy mycelium,9.197,13.51,26.691,0.858
AAD021_004461,0.6921217845463916,Fuzzy mycelium,10.886,8.67,36.658,14.303
AAD021_004471,0.48609979533196895,Exudophore,21.356,49.147,23.224,31.19
AAD021_004473,0.35597616474127297,Exudophore,15.065,23.38,21.564,8.543
AAD021_004481,0.8013207545563894,Exudophore,4.757,25.052,4.906,5.268
AAD021_004484,0.21501414311595968,Fuzzy mycelium,51.626,65.121,67.594,42.435
AAD021_004488,0.73628682836202,Exudophore,1.004,17.403,0.67,12.094
AAD021_004490,0.6033576939259442,Exudophore,1.269,11.722,1.329,11.35
AAD021_004502,0.6409186666444319,Nodule,17.811,12.558,28.085,54.262
AAD021_004507,0.5591545509506748,Exudophore,4.704,17.398,14.8,3.505
AAD021_004515,0.5064831310088229,Exudophore,14.48,27.682,14.524,11.98
AAD021_004516,0.2777236219691737,Exudophore,21.509,24.153,11.753,19.075
AAD021_004517,0.352161593948719,Fuzzy mycelium,13.059,6.099,14.641,9.298
AAD021_004518,0.032826264814801664,Fuzzy mycelium,22.356,22.243,23.075,22.352
AAD021_004521,0.4816217765638533,Exudophore,10.414,18.836,10.566,8.313
AAD021_004535,0.5769644475678276,Exudophore,22.519,54.896,19.767,27.383
AAD021_004537,0.2292657022894704,Exuding mycelium,18.501,15.785,17.048,9.945
AAD021_004540,0.6142955749657278,Fuzzy mycelium,9.726,9.146,17.719,1.63
AAD021_004547,0.27030532300657956,Nodule,18.707,9.865,14.53,19.69
AAD021_004552,0.563133267401622,Exudophore,7.293,19.313,9.504,8.514
AAD021_004554,0.8492383896955774,Nodule,8.616,5.142,5.89,43.442
AAD021_004575,0.16212873038542755,Fuzzy mycelium,18.236,14.531,19.696,16.743
AAD021_004576,0.4605432357388395,Nodule,12.419,31.933,9.461,33.251
AAD021_004580,0.16912892642199093,Fuzzy mycelium,11.417,11.299,13.645,11.296
AAD021_004585,0.6784571784971893,Exuding mycelium,42.378,3.11,12.772,24.996
AAD021_004600,0.7349709492416342,Nodule,7.661,4.485,3.845,20.113
AAD021_004603,0.35216700047025284,Fuzzy mycelium,52.639,57.938,68.863,23.258
AAD021_004611,0.36879669042587393,Nodule,51.425,48.433,63.716,86.382
AAD021_004617,0.3877106278455682,Nodule,48.944,19.016,31.492,54.142
AAD021_004633,0.45166200679904095,Exuding mycelium,23.78,12.796,13.867,12.457
AAD021_004635,0.23108138713058926,Fuzzy mycelium,8.984,10.045,11.707,7.976
AAD021_004639,0.7070520809901075,Exudophore,12.104,39.817,13.138,9.751
AAD021_004669,0.33701844497784333,Exudophore,13.375,15.308,14.636,2.436
AAD021_004679,0.6876777781118185,Exudophore,13.116,40.486,15.792,9.027
AAD021_004686,0.5185149342886328,Exudophore,10.68,12.854,6.105,1.783
AAD021_004690,0.36586610017987065,Fuzzy mycelium,32.765,11.717,43.332,37.952
AAD021_004709,0.8407929925051388,Nodule,4.439,10.342,3.863,39.036
AAD021_004710,0.6323129856298323,Exudophore,27.919,81.197,55.981,5.666
AAD021_004713,0.5600310806760119,Fuzzy mycelium,16.07,7.654,21.797,5.045
AAD021_004715,0.6821222783947375,Fuzzy mycelium,1.639,0.0,24.38,21.611
AAD021_004717,0.7152240709808569,Exudophore,6.501,19.911,6.402,4.107
AAD021_001792,0.4326288090559647,Exudophore,103.168,171.667,80.232,108.797
AAD021_001794,0.33128456691410685,Fuzzy mycelium,13.689,8.49,19.236,16.412
AAD021_001796,0.46184013331617485,Fuzzy mycelium,11.153,11.241,19.938,9.796
AAD021_001848,0.47007614637727135,Nodule,7.93,17.636,8.905,21.683
AAD021_001907,0.5002943299120706,Fuzzy mycelium,21.623,27.147,40.843,12.458
AAD021_001915,0.9225831244029014,Nodule,88.662,5.083,4.188,421.673
AAD021_001920,0.7336449396419985,Nodule,15.696,4.724,8.988,36.802
AAD021_001992,0.3097823813933968,Exuding mycelium,31.184,21.106,30.071,13.394
AAD021_002011,0.5045343140993608,Exudophore,43.024,83.112,52.492,28.022
AAD021_002012,0.35152637259086444,Nodule,16.119,12.378,13.963,21.825
AAD021_002036,0.5225341477227093,Nodule,12.797,8.908,9.343,21.675
AAD021_002044,0.7068480924897563,Fuzzy mycelium,22.001,4.364,30.844,0.76
AAD021_002051,0.567646207722521,Fuzzy mycelium,10.73,6.877,20.887,9.485
AAD021_002052,0.19387668808802969,Exudophore,26.954,32.347,31.229,20.044
AAD021_002063,0.9409537574112589,Nodule,17.859,0.0,1.16,107.367
AAD021_002073,0.5590931478867639,Exuding mycelium,17.073,4.962,10.006,7.615
AAD021_002077,0.45087162658929353,Fuzzy mycelium,11.365,8.373,18.027,9.959
AAD021_002079,0.18969054684092815,Exudophore,19.031,23.079,14.624,22.449
AAD021_002081,0.5921337451008634,Nodule,13.318,6.517,4.212,19.653
AAD021_002096,0.4533149930872209,Nodule,12.154,10.405,15.756,23.362
AAD021_002105,0.6320254145453413,Nodule,8.615,15.546,11.221,32.052
AAD021_002154,0.37074807523100617,Exuding mycelium,18.079,9.627,11.838,12.664
AAD021_002164,0.6799113169330157,Exuding mycelium,17.291,2.571,8.865,5.168
AAD021_002171,0.2593782972097995,Exuding mycelium,26.323,12.796,23.771,21.919
AAD021_002175,0.4175144817557091,Exuding mycelium,55.175,26.729,41.183,28.505
AAD021_002176,0.25992871859910216,Exuding mycelium,25.056,17.102,23.652,14.875
AAD021_002177,0.46297138933497356,Exudophore,17.92,34.441,15.403,22.165
AAD021_002188,0.3529467436373392,Fuzzy mycelium,14.43,14.351,17.58,5.345
AAD021_002191,0.48146821497859066,Exudophore,22.198,38.626,10.334,27.554
AAD021_002193,0.3100338380468233,Exudophore,22.249,38.208,27.253,29.584
AAD021_002202,0.22722816356429798,Nodule,65.802,61.174,32.012,68.579
AAD021_002214,0.4572997582252873,Exudophore,6.658,18.535,6.209,17.31
AAD021_002222,0.4356072594572722,Nodule,49.723,31.929,7.062,52.395
AAD021_002224,0.0784818033361548,Fuzzy mycelium,220.551,211.133,225.666,192.182
AAD021_002227,0.3577177965809457,Nodule,23.727,36.653,20.804,42.133
AAD021_002240,0.4344456748495317,Exudophore,15.274,27.744,15.096,16.703
AAD021_002246,0.6582445433168013,Fuzzy mycelium,13.378,3.946,20.991,4.198
AAD021_002247,0.5057777592155054,Fuzzy mycelium,13.272,18.711,25.686,6.102
AAD021_002253,0.17293952374820876,Fuzzy mycelium,25.788,21.407,28.505,23.531
AAD021_002255,0.974979430841863,Nodule,4.016,0.0,0.338,57.996
AAD021_002257,0.2020341270924658,Exudophore,27.857,31.749,21.85,26.297
AAD021_002269,0.48381969480806425,Exudophore,16.7,30.019,18.693,11.092
AAD021_002270,0.38481341174853295,Fuzzy mycelium,10.094,10.167,17.375,11.805
AAD021_002297,0.418396766800444,Nodule,30.813,19.794,21.357,41.245
AAD021_002299,0.2332879088724201,Exudophore,69.035,81.44,69.63,48.659
AAD021_002301,0.2504259779755361,Nodule,9.461,7.056,10.365,11.954
AAD021_002312,0.3127298758392641,Fuzzy mycelium,6.345,12.917,13.161,7.873
AAD021_002313,0.520767326763618,Fuzzy mycelium,41.814,29.416,62.862,19.146
AAD021_002317,0.42642479319245424,Nodule,94.088,66.905,43.223,118.68
AAD021_002321,0.3771543961056992,Nodule,6.82,1.973,8.159,9.072
AAD021_002324,0.47698448140222216,Exudophore,16.066,31.511,21.971,11.405
AAD021_002330,0.554990156461081,Exudophore,8.668,21.645,11.167,9.062
AAD021_002331,0.4771163964926351,Exudophore,10.201,20.45,11.76,10.118
AAD021_002334,0.10904918135080018,Exudophore,12.634,16.922,16.414,16.181
AAD021_002338,0.5501285385979687,Nodule,28.386,20.45,16.328,48.283
AAD021_002340,0.476935142866686,Fuzzy mycelium,19.236,12.495,34.228,21.981
AAD021_002352,0.22672011726105037,Exudophore,16.121,16.266,12.233,9.38
AAD021_002362,0.33302139350993015,Exudophore,36.627,52.505,46.99,21.442
AAD021_002370,0.32130015517584065,Exuding mycelium,20.14,17.043,18.605,5.359
AAD021_002374,0.20541098708629132,Fuzzy mycelium,13.85,18.832,19.487,13.769
AAD021_002377,0.5414780610098767,Exuding mycelium,18.242,9.268,5.89,9.935
AAD021_002383,0.29977314110063674,Exuding mycelium,61.781,21.942,52.73,55.11
AAD021_002392,0.45867988641240626,Exudophore,10.519,32.109,15.452,26.173
AAD021_002395,0.1925305326190918,Nodule,11.42,10.585,12.504,14.246
AAD021_002400,0.32260752220777017,Fuzzy mycelium,29.074,14.292,34.017,25.761
AAD021_002401,0.34740577140048984,Nodule,10.73,14.589,13.879,20.022
AAD021_002405,0.17375847648244466,Fuzzy mycelium,38.793,34.086,40.563,27.666
AAD021_002412,0.42744672224977603,Fuzzy mycelium,13.214,9.447,21.408,14.11
AAD021_002422,0.1912409015529699,Fuzzy mycelium,10.517,12.135,15.856,15.819
AAD021_002426,0.7768282417786531,Exudophore,4.387,21.048,5.574,4.131
AAD021_002427,0.5589834889923012,Fuzzy mycelium,11.738,3.169,19.221,10.524
AAD021_002428,0.8796420002517658,Nodule,17.703,3.888,16.117,104.432
AAD021_002429,0.7687346512960093,Fuzzy mycelium,23.834,1.555,60.639,16.682
AAD021_002430,0.6583396039639553,Nodule,6.025,5.321,8.754,19.611
AAD021_002439,0.2534365575956496,Exuding mycelium,31.984,19.672,23.784,28.179
AAD021_002441,0.3045965035316743,Fuzzy mycelium,12.688,13.991,18.707,12.347
AAD021_002443,0.3687935740093009,Exuding mycelium,58.936,38.329,42.032,31.242
AAD021_002450,0.3512102429496356,Exudophore,8.88,14.531,12.551,6.851
AAD021_002451,0.42962695427807446,Fuzzy mycelium,78.486,75.876,119.827,50.676
AAD021_002454,0.2676312206241308,Fuzzy mycelium,12.737,9.627,16.346,13.551
AAD021_002463,0.27635798131572503,Fuzzy mycelium,54.767,87.18,89.744,52.881
AAD021_002469,0.2271066026100309,Exudophore,10.147,13.155,11.717,8.64
AAD021_002471,0.7025819032173836,Nodule,10.094,2.751,8.655,24.096
AAD021_002481,0.357131435673065,Fuzzy mycelium,19.876,14.171,28.085,20.117
AAD021_002494,0.3516546811745019,Exuding mycelium,20.193,6.877,18.669,13.73
AAD021_002496,0.32640631741044096,Nodule,12.896,16.445,12.541,20.726
AAD021_002509,0.9665231746325906,Exudophore,1.48,56.32,1.584,2.591
AAD021_002511,0.06234716662692622,Nodule,29.489,30.495,31.228,32.426
AAD021_002526,0.8888038029834,Nodule,7.61,7.474,3.713,56.348
AAD021_002527,0.3337527848959534,Exuding mycelium,324.34,170.84,286.088,191.343
AAD021_002529,0.5879876225227137,Exudophore,5.549,17.52,6.595,9.511
AAD021_002532,0.41236954929342495,Exudophore,33.72,52.199,23.29,35.011
AAD021_002542,0.3379127492952652,Exudophore,10.515,24.994,22.594,16.535
AAD021_002549,0.20614616972857935,Exudophore,7.08,10.522,9.106,8.871
AAD021_002554,0.31868771662249123,Exudophore,62.106,75.462,57.236,34.899
AAD021_002567,0.2015490101659515,Fuzzy mycelium,27.647,29.718,35.951,28.751
AAD021_002568,0.3727573142940856,Exudophore,90.215,163.482,84.217,133.197
AAD021_002570,0.23259208999377068,Exudophore,24.898,40.181,28.169,39.437
AAD021_002575,0.47274668419687044,Fuzzy mycelium,12.158,9.447,20.99,11.596
AAD021_002578,0.11951145199483666,Fuzzy mycelium,132.634,114.933,143.19,130.664
AAD021_002586,0.5052440213259924,Nodule,11.574,16.8,15.016,29.234
AAD021_002593,0.5373439669917642,Fuzzy mycelium,8.51,12.854,18.975,4.972
AAD021_002595,0.3343759040661374,Exuding mycelium,128.646,78.869,75.545,102.476
AAD021_002598,0.27548056380462177,Nodule,59.196,72.051,33.103,75.613
AAD021_002599,0.3258950890383859,Fuzzy mycelium,7.293,10.522,15.977,14.496
AAD021_002600,0.16327475757932683,Nodule,403.449,399.901,276.382,430.142
AAD021_002601,0.7914269738906138,Nodule,12.895,5.501,4.097,35.949
AAD021_002605,0.4660211030895159,Nodule,23.786,17.879,15.891,35.929
AAD021_002611,0.1463956616128804,Exuding mycelium,23.468,23.021,20.706,16.369
AAD021_002617,0.5362279850454499,Nodule,6.606,6.697,9.863,16.65
AAD021_002621,0.3327881358146715,Nodule,39.063,49.03,21.205,54.604
AAD021_002626,0.4278512550250914,Exuding mycelium,24.1,6.459,23.292,11.615
AAD021_002628,0.13619652965714754,Fuzzy mycelium,22.936,22.603,27.046,24.549
AAD021_002631,0.23551702907521313,Nodule,81.39,95.009,51.334,99.297
AAD021_002640,0.2795177030735392,Exuding mycelium,116.269,110.856,49.27,91.183
AAD021_002642,0.5150537903848557,Fuzzy mycelium,5.816,9.865,11.922,1.663
AAD021_002655,0.44160770561650375,Fuzzy mycelium,20.244,24.396,43.586,28.373
AAD021_002660,0.9523255507902619,Nodule,6.763,2.391,0.585,68.098
AAD021_002662,0.6193732383112188,Fuzzy mycelium,15.75,6.697,28.912,10.567
AAD021_002663,0.3206846788894778,Fuzzy mycelium,14.478,9.686,18.686,13.917
AAD021_002664,0.19537493629965183,Exuding mycelium,21.402,15.308,20.86,15.493
AAD021_002674,0.333545008553463,Exudophore,68.128,99.494,43.915,86.883
AAD021_002676,0.7360048193694957,Fuzzy mycelium,24.265,16.441,80.748,23.245
AAD021_002679,0.5769796804001165,Nodule,12.949,7.353,9.229,23.27
AAD021_002681,0.22867893621153637,Exudophore,21.144,30.315,24.913,24.092
AAD021_002689,0.8594997032493094,Exudophore,1.638,17.52,3.919,1.827
AAD021_002700,0.3814358368964584,Exudophore,14.164,23.138,12.9,15.872
AAD021_002701,0.3368267327766727,Exuding mycelium,17.813,8.31,13.028,14.101
AAD021_002707,0.33297025148034975,Nodule,122.006,170.431,142.96,217.58
AAD021_002711,0.32010217040299666,Fuzzy mycelium,191.481,154.323,231.711,126.815
AAD021_002713,0.316599269256927,Exudophore,9.99,15.964,11.949,10.791
AAD021_002714,0.216662356480711,Exuding mycelium,80.866,69.656,45.459,74.922
AAD021_002719,0.25141845000284946,Fuzzy mycelium,24.788,16.324,26.502,18.405
AAD021_002721,0.3103609425160228,Nodule,85.145,93.75,54.19,112.66
AAD021_002723,0.6613364305896506,Exudophore,19.501,71.04,36.978,15.698
AAD021_002725,0.14180750408503148,Exuding mycelium,11.896,10.405,11.15,9.073
AAD021_002729,0.1651125233453764,Exuding mycelium,74.579,69.417,68.784,48.594
AAD021_002737,0.24922639808360422,Fuzzy mycelium,27.429,29.178,32.853,17.388
AAD021_002741,0.4189272493284803,Exudophore,13.633,22.122,11.07,13.86
AAD021_002742,0.17912581281641807,Fuzzy mycelium,13.32,14.409,14.751,8.597
AAD021_002748,0.29852254642352744,Fuzzy mycelium,59.195,77.134,77.947,27.705
AAD021_002749,0.2982263940261637,Exuding mycelium,14.539,5.501,12.528,12.58
AAD021_002753,0.2951996578402683,Exudophore,24.472,36.414,24.905,27.618
AAD021_002754,0.49981307450212126,Nodule,27.221,11.96,14.445,35.737
AAD021_002755,0.8112891587942702,Nodule,21.875,10.706,4.282,65.113
AAD021_002758,0.359512094279585,Exudophore,29.072,36.715,16.659,24.816
AAD021_002759,0.5239767056794157,Exudophore,5.445,22.778,5.616,21.467
AAD021_002760,0.5217406822012061,Exudophore,13.899,32.288,22.2,10.228
AAD021_002778,0.5521511948801013,Exudophore,14.06,28.046,9.337,14.284
AAD021_002782,0.3846642825835558,Exuding mycelium,22.779,14.949,15.357,11.744
AAD021_002784,0.8464291384881086,Exudophore,5.709,18.297,2.586,0.134
AAD021_002786,0.4307189768227467,Fuzzy mycelium,10.307,17.34,19.357,5.412
AAD021_002790,0.4498662479058444,Exudophore,6.553,19.672,15.367,10.548
AAD021_002791,0.15449007346277344,Nodule,15.015,14.531,18.53,18.953
AAD021_002814,0.5517497374132274,Exudophore,39.429,79.278,32.632,34.549
AAD021_002818,0.31349568047765414,Fuzzy mycelium,74.263,50.226,85.803,52.224
AAD021_002819,0.2782447592906721,Exudophore,51.271,87.777,75.055,63.735
AAD021_002822,0.4285415408303132,Fuzzy mycelium,24.529,7.474,25.072,10.979
AAD021_002825,0.3596830241741917,Fuzzy mycelium,12.9,12.378,19.459,12.102
AAD021_002826,0.2422597004257815,Fuzzy mycelium,13.427,11.241,16.23,12.226
AAD021_002840,0.6185766197198599,Exudophore,17.18,28.639,9.529,6.062
AAD021_002846,0.24943131098656282,Fuzzy mycelium,25.638,15.367,26.655,19.015
AAD021_002851,0.26853088883838727,Fuzzy mycelium,12.052,9.865,13.575,7.873
AAD021_002854,0.5565040206709237,Exudophore,11.632,33.542,23.224,9.772
AAD021_002856,0.27557099646270106,Nodule,24.894,29.421,38.014,42.483
AAD021_002858,0.8082280762632893,Nodule,9.407,0.0,0.664,17.506
AAD021_002862,0.20367250017201208,Nodule,17.658,9.807,17.665,18.891
AAD021_002871,0.6579943237358648,Nodule,12.738,2.93,5.002,20.146
AAD021_002876,0.4056379561355568,Exuding mycelium,14.06,4.903,12.989,7.177
AAD021_002882,0.7166189607341753,Exudophore,12.155,41.021,15.287,7.432
AAD021_002888,0.714879051790806,Exudophore,9.62,67.161,21.816,26.011
AAD021_002893,0.7248795563463273,Nodule,11.787,6.459,7.968,31.76
AAD021_002898,0.525741891429008,Exudophore,5.233,18.535,10.126,11.013
AAD021_002919,0.7739547798165317,Nodule,12.846,0.598,11.034,36.097
AAD021_002920,0.4899534122774665,Exudophore,12.052,17.16,7.289,6.916
AAD021_002927,0.1542799731791454,Exuding mycelium,22.515,18.477,18.516,20.131
AAD021_002931,0.2589932679920036,Exudophore,20.083,30.796,25.458,22.92
AAD021_002938,0.22085669240861258,Nodule,31.02,18.059,30.641,34.106
AAD021_002942,0.12426883439627934,Exuding mycelium,19.24,17.277,14.761,18.508
AAD021_002953,0.38752823105918655,Fuzzy mycelium,18.282,4.724,25.699,24.214
AAD021_002958,0.26146855702816435,Exuding mycelium,20.092,13.277,16.595,14.645
AAD021_002964,0.3004494744131882,Nodule,25.003,23.079,18.721,31.831
AAD021_002968,0.3695362322766164,Exudophore,34.253,53.516,29.681,37.285
AAD021_002979,0.23535713255601354,Exudophore,9.041,18.239,15.733,17.064
AAD021_003007,0.8960953862666434,Exudophore,12.368,102.164,11.123,8.355
AAD021_003010,0.4442887414573427,Fuzzy mycelium,10.676,9.865,17.225,8.175
AAD021_003016,0.497192778008759,Fuzzy mycelium,365.386,262.909,472.088,83.813
AAD021_003021,0.29921118072053515,Exudophore,15.385,21.825,12.979,17.521
AAD021_003026,0.3595597947923784,Nodule,18.761,7.474,13.604,20.735
AAD021_003051,0.41271520436352555,Exudophore,80.341,145.954,67.852,108.956
AAD021_003052,0.26676818410212216,Exuding mycelium,15.279,12.733,10.763,10.113
AAD021_003070,0.06621291050983365,Nodule,52.384,55.61,56.908,58.865
AAD021_003079,0.3478635061104403,Exuding mycelium,39.597,29.718,30.871,16.879
AAD021_003080,0.4061558511450563,Exuding mycelium,36.257,18.657,29.513,16.423
AAD021_003081,0.6127715791320665,Exudophore,13.001,24.872,8.305,7.588
AAD021_003082,0.5209393766751038,Fuzzy mycelium,28.699,13.394,41.128,17.016
AAD021_003083,0.3051528090834863,Fuzzy mycelium,14.593,6.517,14.662,9.453
AAD021_003088,0.7967356500277815,Exudophore,3.541,25.349,7.84,4.077
AAD021_003097,0.2538047838794903,Exuding mycelium,20.243,11.241,13.86,20.214
AAD021_003100,0.5903532221482761,Exudophore,38.473,116.232,34.459,69.91
AAD021_003108,0.37457462770627226,Exudophore,15.857,22.783,18.857,8.033
AAD021_003126,0.38347369024876415,Exudophore,17.442,22.54,13.385,10.862
AAD021_003132,0.3190214028849444,Fuzzy mycelium,58.242,34.801,61.427,32.449
AAD021_003134,0.4397831157747791,Exuding mycelium,14.275,4.903,8.552,10.535
AAD021_003136,0.2498122237840887,Fuzzy mycelium,92.335,108.178,118.8,66.855
AAD021_003143,0.0961080505446343,Exudophore,19.505,22.724,19.827,22.288
AAD021_003156,0.5990569926762811,Fuzzy mycelium,12.26,2.751,18.262,6.956
AAD021_003168,0.26817626831779723,Nodule,38.372,38.271,50.257,57.801
AAD021_003173,0.2094427453445253,Nodule,11.738,8.85,13.487,14.367
AAD021_003176,0.6689897934147965,Fuzzy mycelium,10.996,5.501,33.731,16.999
AAD021_003177,0.4875086145275698,Exudophore,12.423,18.953,13.267,3.45
AAD021_003189,0.43250863441913334,Exuding mycelium,16.174,9.627,11.738,6.171
AAD021_003192,0.4496305081625233,Fuzzy mycelium,31.139,12.256,33.585,12.058
AAD021_003193,0.045720294777943114,Fuzzy mycelium,43.395,42.095,45.217,43.96
AAD021_003201,0.3223335155861555,Exuding mycelium,27.387,23.497,15.336,16.844
AAD021_003231,0.691695521597698,Fuzzy mycelium,12.736,2.571,18.578,1.877
AAD021_003248,0.246977926229397,Exudophore,21.35,25.115,18.387,17.0
AAD021_003250,0.4563171155998483,Nodule,8.456,8.072,9.749,16.11
AAD021_003254,0.5954815335524863,Exudophore,26.753,52.851,21.214,16.17
AAD021_003259,0.5443370583410978,Exudophore,16.283,55.615,42.684,17.058
AAD021_003261,0.3129759365257044,Exudophore,38.966,39.102,20.813,20.813
AAD021_003267,0.36560637466091045,Nodule,67.285,39.403,37.0,75.499
AAD021_003271,0.41450005323795575,Fuzzy mycelium,31.869,15.964,33.516,11.038
AAD021_003274,0.4824013760798144,Exuding mycelium,15.174,4.962,14.868,3.733
AAD021_003276,0.7079507011113924,Nodule,8.14,7.596,7.14,26.109
AAD021_003278,0.46235383205847835,Nodule,21.777,10.585,16.423,30.246
AAD021_003286,0.45890367992578573,Fuzzy mycelium,15.907,18.535,25.892,7.588
AAD021_003287,0.4862538069054177,Nodule,66.177,48.01,35.588,97.178
AAD021_003289,0.26888402446213605,Fuzzy mycelium,17.814,8.49,19.598,16.682
AAD021_003290,0.31904111956350995,Fuzzy mycelium,21.62,5.919,23.836,21.155
AAD021_003293,0.7591965672671724,Nodule,18.337,2.333,12.146,45.425
AAD021_003306,0.6180875538885181,Exuding mycelium,170.009,0.778,102.902,91.106
AAD021_003307,0.7899044684811286,Nodule,38.048,15.546,9.93,100.787
AAD021_003318,0.599370548800557,Exudophore,8.619,27.201,22.44,1.632
AAD021_003324,0.5374563124658952,Exuding mycelium,20.665,6.697,9.886,12.093
AAD021_003330,0.9498445246501404,Nodule,18.387,6.638,2.297,181.59
AAD021_003331,0.2686296655658504,Exudophore,93.815,126.102,64.373,118.493
AAD021_003332,0.3373482787437753,Nodule,49.786,39.525,33.842,61.949
AAD021_003333,0.7406916072071169,Exudophore,8.772,30.738,8.962,6.178
AAD021_003337,0.8001977936381229,Exudophore,11.209,115.913,52.397,5.872
AAD021_003353,0.551141720097929,Exudophore,13.848,30.913,10.529,17.249
AAD021_003354,0.8724170854574358,Exuding mycelium,43.175,3.528,8.022,4.975
AAD021_003366,0.3164700841505156,Exuding mycelium,40.486,21.704,26.169,35.147
AAD021_003370,0.6322178505553245,Nodule,35.148,26.666,13.899,68.621
AAD021_003372,0.941339074935506,Nodule,183.875,0.0,0.608,1048.301
AAD021_003384,0.6118397338722562,Exudophore,9.514,26.787,10.249,11.431
AAD021_003389,0.6322600206068049,Fuzzy mycelium,11.097,1.793,12.421,0.813
AAD021_003391,0.5066466868777083,Fuzzy mycelium,60.893,48.19,77.485,5.6
AAD021_003404,0.9691366950906536,Nodule,10.567,1.375,2.322,154.065
AAD021_003406,0.48415852493690115,Nodule,6.447,12.499,9.277,18.238
AAD021_003411,0.35458519000615646,Exudophore,46.888,78.083,68.5,35.799
AAD021_003412,0.17194472749902498,Exuding mycelium,15.383,12.616,15.189,10.407
AAD021_003414,0.30784163024434175,Nodule,19.931,17.578,18.704,27.071
AAD021_003424,0.5249727445044954,Exudophore,111.108,217.713,109.706,89.444
AAD021_003425,0.1492777418740396,Exudophore,14.746,21.884,20.856,20.249
AAD021_003431,0.4516106366414891,Fuzzy mycelium,17.023,33.484,40.788,16.596
AAD021_003435,0.8852615674515013,Nodule,6.447,0.778,0.253,21.725
AAD021_003438,0.15049772093836725,Exudophore,13.105,13.214,11.487,9.084
AAD021_000010,0.4497540768480863,Fuzzy mycelium,9.249,7.416,11.725,2.689
AAD021_000016,0.7601334558672437,Fuzzy mycelium,8.033,2.391,18.091,2.594
AAD021_000031,0.5216742991753021,Fuzzy mycelium,16.815,3.888,19.352,7.066
AAD021_000054,0.6342668228259599,Exudophore,9.304,25.47,13.29,5.352
AAD021_000056,0.25553558419220057,Nodule,83.098,40.244,96.977,98.647
AAD021_000066,0.42809025283347557,Exudophore,10.993,20.985,16.784,8.228
AAD021_000075,0.25529198664156255,Fuzzy mycelium,34.938,34.621,38.919,17.391
AAD021_000082,0.7529341068224275,Exuding mycelium,31.608,11.42,8.71,3.297
AAD021_000084,0.7599966045580139,Exudophore,10.998,63.489,4.235,30.48
AAD021_000128,0.9573113271530754,Exudophore,0.423,30.796,3.32,0.201
AAD021_000129,0.2611336962811372,Fuzzy mycelium,28.963,40.122,44.218,28.928
AAD021_000137,0.8556516105260551,Nodule,5.759,2.571,1.559,22.835
AAD021_000153,0.3347073173314062,Nodule,24.528,6.697,19.907,25.619
AAD021_000183,0.9706704491495369,Nodule,5.392,0.0,0.58,67.876
AAD021_000197,0.5894381025340265,Nodule,11.309,4.126,12.665,22.814
AAD021_000198,0.5778281930096839,Exudophore,14.162,23.974,8.629,7.572
AAD021_000199,0.44921152825231186,Nodule,27.484,10.463,16.983,33.244
AAD021_000219,0.572859205586219,Nodule,11.415,9.987,12.261,26.269
AAD021_000224,0.9076110261192909,Nodule,32.549,3.169,5.931,150.265
AAD021_000225,0.43617221329456674,Nodule,15.749,7.295,8.56,18.684
